model,feature_set,params,mean_pr_auc,std_pr_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_balanced_accuracy,std_balanced_accuracy,mean_roc_auc,std_roc_auc,mean_brier,std_brier,mean_log_loss,std_log_loss
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.538486313537107,0.034112035160356886,0.5704936534813437,0.06633930528449021,0.3118817817859318,0.0824809099890931,0.3986526888903982,0.07790723977769097,0.6005035712061317,0.03002872565720197,0.7134807249475972,0.01293942778995243,0.1925954618299956,0.009902845999256336,0.5678180132646908,0.02323097358149276
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.538462574645651,0.03858000461550878,0.5634386550226209,0.0718524196390163,0.31173544414634935,0.08352723327625536,0.39726802053071547,0.08285008154587492,0.5992157338835993,0.03176474225001191,0.7138445207182567,0.01845177314522964,0.19255935454232115,0.01056357243099263,0.5674492839110851,0.02485085762278664
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5384272427248821,0.03354445132765582,0.5006426491585036,0.03823430196136996,0.6024572455062244,0.04701622673240556,0.5452508034906387,0.02433838952909271,0.6569272865060809,0.02326424748393881,0.7152918742936903,0.018126045644368306,0.20838026525040218,0.006794183063150314,0.6041701754113102,0.015815541091437995
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5384186161428721,0.035348141005234875,0.588493200637572,0.061007069291867076,0.28001794336676344,0.07577294194879258,0.3751725596683434,0.07766184510850431,0.5938479713775939,0.028233560775450136,0.7173514630665276,0.015537582001141961,0.19221500859075516,0.010256181625134359,0.5670342729023163,0.023754375973395928
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5384151564139154,0.030505346699284508,0.4944552972567459,0.03954832516753992,0.6163865453130455,0.053224668281622804,0.5471090904876773,0.029731933105376945,0.6567729446918862,0.025614426889659037,0.7116785369614153,0.02169430067150793,0.21112373247272515,0.008132626556269071,0.6103265615950357,0.01937315424772262
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5383738518473056,0.033699411608924076,0.5726946643509754,0.06151135858544836,0.3164753861940918,0.08338598617749489,0.40237481771831984,0.0767107250530996,0.6020570046600907,0.028182234784235576,0.7133059360635189,0.013250241758085505,0.192690573924803,0.009952605950853744,0.5678829890962893,0.023490155753215426
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5383632611504655,0.0298896121529346,0.570784502496454,0.0400078125406391,0.3594811979425209,0.06668798524632726,0.4366746005393146,0.045426341805208555,0.6141142506660188,0.018062278547805788,0.7096540665429769,0.02019411437398499,0.19435823606253938,0.012105092767560449,0.5724497006313509,0.03008692853594442
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5383625455796427,0.03653463156308714,0.4932109278270512,0.040726144201499,0.6102746398116816,0.03568790522828952,0.5440382668471612,0.02304068895607404,0.6545401699659213,0.019852638002194358,0.7125762505460489,0.01706696925878115,0.2113079300630782,0.006259163919578799,0.6106722682429381,0.014549022678046723
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5383549046341143,0.03558329444345148,0.5683202433433827,0.06805810285562885,0.31459387175670794,0.07517059185998679,0.4018127334932916,0.0745904706119185,0.6010787567749565,0.02949433335129712,0.7136254271050521,0.016741772105952086,0.19257591183462952,0.010632924140959236,0.5676918895221679,0.024997651064690273
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5383487396866788,0.033867553806145215,0.49242998538527927,0.03806706693979698,0.6241874742711391,0.03404232728900445,0.5492679257055355,0.022122125280511443,0.657612877005362,0.016914641129787352,0.7147534756268529,0.014193522441169644,0.21094501069354585,0.005872861770172342,0.6099239542441336,0.013543194153115432
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5383026052647681,0.03680385391158921,0.5836339341861692,0.06061081911856055,0.29030691992929164,0.07808198367036069,0.38313016977614034,0.07658412470392663,0.596152891365152,0.028612966035720708,0.7172643382102228,0.012797679260291598,0.1921795000656455,0.009782304558431302,0.5672011504128265,0.022627388803943854
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5382976902715273,0.030744424009580607,0.5676099404611411,0.05677510351319373,0.35318899605398274,0.08544433130068707,0.43127799626885627,0.07422699422299171,0.6129444787449243,0.03161498723510786,0.7139601183323403,0.019425554663145744,0.19344445439762764,0.011746508359233066,0.5698240204935743,0.029260341194248314
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5382831068765095,0.034708708126007584,0.5012540828164628,0.03802413403605205,0.6253134017017425,0.03378172869077642,0.5550059722409258,0.019334553958269766,0.6632236264762666,0.018073156010954546,0.713616606635713,0.012120317452500478,0.2114183415263115,0.005687400754254224,0.6113000646884222,0.01270766765974054
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5382632600822811,0.037132790346050215,0.5039112544480463,0.04552108549124568,0.61441728189666,0.025029539526959927,0.5521256994402886,0.022057240328312674,0.661617710609973,0.015451815609625528,0.7171894594181527,0.011947172003711287,0.21108674392224244,0.004818426878149497,0.6111415006866403,0.010422780198718578
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.538251735548573,0.02915900170234901,0.5779452623607868,0.04593386440462563,0.35046417024819043,0.07089473564588256,0.4327147188897289,0.05886266399322131,0.6141452111754399,0.024147826141085738,0.7157593805690373,0.01931360978225626,0.19241499072707885,0.011694124747957382,0.5672821371562989,0.02883872807163885
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5381944771260577,0.03669071568793302,0.5784120440480864,0.06285102450175621,0.31511879410551014,0.08075407039244921,0.40393907940486995,0.0765452134819866,0.6035167931336888,0.031442208965219896,0.7146259997431206,0.012220330437106871,0.192395862731785,0.009756420141506978,0.5671534747404283,0.023173286313895727
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5381598199097696,0.03793051190911055,0.566951350413151,0.056622053695396725,0.34054745455261887,0.08444231739076845,0.42100890813470004,0.07365597523674938,0.6086429130018499,0.03055887852993949,0.7180515315822069,0.017892112679796037,0.19178880630900869,0.010912689657198112,0.5651237699882807,0.026276833663927357
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5381462963369543,0.030162729251372377,0.4938014033572603,0.03613595836257096,0.6097791334666576,0.048761783953473505,0.544072026359868,0.023643054848758234,0.6547538677009934,0.020387145229174772,0.7126738344425223,0.02154862821728195,0.21029243831707908,0.008962008866125033,0.6085079893846003,0.021520461959169256
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5381381630768617,0.03798105196693614,0.49998082053304155,0.042749748571878285,0.6189473976645143,0.03060242088018962,0.5515009035150086,0.02044376701461893,0.6606264405521389,0.01595685713899844,0.7146019117178705,0.012719903811398453,0.21122187115203786,0.005421743554502423,0.6108225884652505,0.012227407866581089
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5381323660765827,0.03437562620024964,0.4919468178815952,0.035703580519186144,0.6203094162336926,0.03404206902701765,0.5473013358926778,0.01611957169251724,0.6561131008560233,0.015842751237969875,0.7138372710468672,0.014200168502133816,0.21090924415140008,0.006535040748433347,0.6099239546308519,0.014881517588833465
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5381094220524165,0.033682887514007165,0.5895733481706293,0.03921252176936557,0.3381888227433788,0.07594804847298259,0.42533034010657883,0.06376241902357078,0.612729385372836,0.02520390366520712,0.7150540125718716,0.014987502074891017,0.19251594191787663,0.010363498036791425,0.5673156849779277,0.02498992364081992
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5380672859045067,0.027598172296578106,0.49656459638473793,0.030428464216832027,0.6083399502423761,0.046452263895711464,0.5455571968806672,0.02263544052138548,0.6561419869134205,0.022217441594728285,0.7123512427719542,0.020660547903338523,0.21003334221284115,0.008382235864725316,0.6081518203874747,0.02027905228709929
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5380482806757781,0.033925334551435635,0.4944212800509183,0.03603034862980361,0.6155727801960224,0.03282804731164186,0.5470480821105422,0.017307211935177785,0.6567313704977163,0.012299961592018464,0.7140603203739568,0.013198705168642882,0.21117011217286233,0.005404659106343266,0.6105925101498707,0.012230421208961175
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5380470823856225,0.03343037116319937,0.583261572342281,0.05637696333385836,0.3486428831012254,0.06937581891032513,0.43346045172086906,0.061609158043312386,0.6152331300720402,0.026680521188040807,0.7159100122879335,0.01498369764795414,0.1922583492502585,0.01066970742551392,0.5671359551182332,0.026034052094994077
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5379979726119564,0.037060083810014015,0.5051306068844948,0.0331577275511707,0.6088898291483684,0.0468127199955088,0.5506378010834958,0.02023404491164568,0.6612927003459598,0.021477972862559876,0.7121468936895219,0.014096056340345818,0.20883860886995192,0.005370592315126253,0.605242873352269,0.012701920149084245
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5379878137925338,0.0362151150388159,0.5004850817914355,0.03705523950064377,0.6180603290996289,0.03682800397774319,0.5513825630264663,0.014380811269642566,0.6609097603208565,0.015259363120971554,0.7151980492846712,0.01297216598642873,0.21114872098048224,0.005466463715755391,0.6107252992265982,0.012457358024150754
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.537945399385528,0.03740134870344058,0.49568192530270994,0.04075899944680424,0.6091079746347993,0.034225283713728294,0.5449679428644214,0.020342922077571803,0.6555429747888838,0.01800472835141443,0.7152457272015822,0.014714828314552479,0.21083682271675105,0.005877591124704046,0.6100658343490346,0.013356949179317597
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5378991459385835,0.03497725488627988,0.5828999810149014,0.05974507542140727,0.2806324242119077,0.08108797464805612,0.3740827947061046,0.08213913497047408,0.5930905507070776,0.030280314808941118,0.7172267142388199,0.014228384548401113,0.19230077500902354,0.010017380837084627,0.5675676946529951,0.023168296290411318
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5378878724398252,0.032574721762821106,0.5740553233872425,0.06493297065556955,0.343178975713644,0.07784887113836547,0.4260969707651471,0.07071232536115916,0.6114074831478511,0.031233571380564595,0.7156887679925481,0.014857151467914931,0.19219786572758324,0.010600326744901975,0.5663918299677541,0.02579684707602055
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5378404168030981,0.03530916850818659,0.5025882837688742,0.040568286847359754,0.6133976232214017,0.03349384516567948,0.5510320325783695,0.0210284390206451,0.6607619444050514,0.016377048987250595,0.7174595086582467,0.013276184230004963,0.21120783728323617,0.005011909009501048,0.6114911199082901,0.010840864333084501
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5377396961511494,0.02892068703726556,0.5642678656617528,0.05886288861167176,0.3552323026224939,0.0713609102832207,0.4324643735274639,0.059614092056910456,0.6121877245113585,0.02691985564866363,0.713083164241023,0.017192106310731526,0.1935063787821909,0.011615464315195894,0.5701344238646623,0.02904920220499214
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5377181793113355,0.028514757019923856,0.5642169864539633,0.04657089123972033,0.36558095127827184,0.07283739939510508,0.4399715663522331,0.0565593783150232,0.6152984556214294,0.02516260770956349,0.7128542828258286,0.017641965533621292,0.19415140049776253,0.011943921516428825,0.5727238267110482,0.03044097695254889
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.537706997105281,0.03129458180914042,0.4970656508077599,0.03622798797059542,0.6201519545347048,0.03824769200004377,0.5503576692451403,0.01893385798266458,0.6594341383198499,0.017420218299991158,0.7150195907917604,0.015299014939060007,0.21063838151286793,0.0062838387052868835,0.6093887216838431,0.014498346441875745
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5377062275698419,0.02504673956674765,0.5827722552754011,0.04567149874924812,0.3552912345633534,0.06470042518347019,0.4372769428301373,0.04718113526471415,0.6161094214790681,0.018502520747521227,0.7130454723139752,0.019185157318230273,0.19338199352647065,0.011902655862954614,0.5697757245167229,0.02954807436210703
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5376504972382603,0.0348507186454915,0.49147100125033766,0.03807399820315506,0.6188756166718931,0.03775399573983609,0.5464507718267504,0.021859277273555473,0.6556798067548045,0.01367631305054552,0.7145724341700198,0.013020869684981064,0.21069755896443604,0.0055442520886218065,0.6096671446107479,0.012822601507697755
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5376126005765363,0.033698249592138727,0.49927549527810167,0.030890633800203827,0.6172136014089109,0.03596291386478115,0.5509221168152547,0.01824949939639289,0.6600937035468458,0.018310301385068294,0.7133337741059429,0.013850126286588705,0.21091506556125889,0.005739168271904954,0.610102149430856,0.01334790894976952
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5375530253117808,0.030983521342921216,0.57940602827034,0.03873897036660093,0.3835997460622572,0.06963445353411121,0.45805102555312416,0.05087844354389867,0.6250641911605147,0.024293843959870078,0.7126335489950111,0.019811086783090973,0.19383125147295469,0.012224332790549809,0.5715998828284903,0.030781801809589455
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5375022785908117,0.03590137203131918,0.5957515797511899,0.05199000518545786,0.2844896989736617,0.062327820834693036,0.38207829023159906,0.0630383988643584,0.5963826080816197,0.02312382855317918,0.714272980371,0.011425188509075498,0.19271828169252503,0.009665620131218449,0.568599521895241,0.022116722957776773
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5373895897351267,0.03606407984124896,0.5871696375568526,0.06055332394461008,0.282464366081402,0.07261485103428174,0.37721478639283695,0.07353878160386053,0.5941323083636617,0.02623708967493733,0.7170821304072831,0.014647720127502583,0.1923612956665471,0.010208410428385124,0.5674554140861361,0.023551759617302395
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5373577146013867,0.03616582880262784,0.5005050994479953,0.037969910919722724,0.6131587090292229,0.046162874715147975,0.5495026020112115,0.02363550745221869,0.6597689186501864,0.02370791108262509,0.7176138575780833,0.016970654737420068,0.20841161832585006,0.006217409419041884,0.6041863869729418,0.0141806976632436
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5373410257207919,0.032904584335760156,0.48921200264131925,0.036406098506451025,0.6120351738350106,0.04610727651361501,0.5424561977285396,0.027062655191083192,0.6526709592959732,0.022920870144716297,0.7122695766934207,0.019690268444374295,0.2110918267802418,0.007683443843718347,0.6099152401398241,0.018464150378938927
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5373180126789301,0.024795431021744915,0.49084693589119455,0.032405720485931155,0.6002831387454606,0.04865625335972059,0.5384659864051394,0.02069803105379568,0.6505658874675941,0.019165502950446046,0.710194454916157,0.021351563910585094,0.21094336451284662,0.009074848193437452,0.6103961812885236,0.02207881463012907
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.5373140307913196,0.03741746809414992,0.5037775794804147,0.04332552888969066,0.6121275952985633,0.03696929502558197,0.5507437759974252,0.019160158875559566,0.6608215228274675,0.018355393885076624,0.7174445936328443,0.013754624934821958,0.21096303643301142,0.0051529711383808945,0.6108174479931672,0.011308009354323953
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5373121885997992,0.03854764175359942,0.4984773949052742,0.039805260115237724,0.6212078965877377,0.036092525101458786,0.5513178103747679,0.0166606331362688,0.6604036769571262,0.016449992507483416,0.7144425429324585,0.015513335944653844,0.21132685347744246,0.0059912975415298345,0.6111310579286079,0.013373217221840965
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.53729152184278,0.03454757789211647,0.5633868722126584,0.05865292045783636,0.30367269563185284,0.08299954883935734,0.3903493920617079,0.081557062355794,0.5965729577973222,0.03033332466985496,0.7135932658806285,0.016170706600585668,0.19271981556220233,0.010609188358917648,0.5680314971313439,0.02468748480781009
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""none""}",0.5372898027257997,0.03758509145553865,0.5837309152115753,0.06762663477555986,0.28219508275372596,0.07529340241190137,0.3764537897106101,0.07769046594767628,0.5937783420778449,0.028568309229277396,0.7169049423445685,0.014456514844691883,0.19239719430914773,0.009956034568894637,0.5676640070854456,0.022882579009811797
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5372808636731128,0.024078273084499405,0.5645038733634669,0.035436858191650204,0.3748572461254864,0.06559015887542202,0.44674086816866243,0.04434211495462904,0.617858586621057,0.018814811974702885,0.7096594587709735,0.023237488102053283,0.19479468889312415,0.01333866599959945,0.5742276855928123,0.034357286867224765
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.5372674512588305,0.03517895132176963,0.4955991426525486,0.03478509002011772,0.6139064187565407,0.03509233134152876,0.5470228554685734,0.01580480698299314,0.6570304836705368,0.01432554519212927,0.7150690666022401,0.012937120010009602,0.2109643033739208,0.005249696540839531,0.6101588005340626,0.011893720142617293
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""none""}",0.5372507337530188,0.03230363914326029,0.5719629487695627,0.05847736516980533,0.3160682826720402,0.08977121409713988,0.4011113197549741,0.08182889720897771,0.6018923675746848,0.030464502617936897,0.712827731786484,0.01396174896200849,0.1927763742760252,0.010123358502661797,0.5682113230244435,0.023858575741438803
