target,calibration_method,positive_rate,pr_auc,roc_auc,precision,recall,f1,balanced_accuracy,brier,log_loss,threshold
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.0,0.0,0.0,0.5,0.04700913813527796,0.18804105428773887,0.75
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.0,0.0,0.0,0.5,0.04700913813527796,0.18804105428773887,0.8
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.0,0.0,0.0,0.5,0.04700913813527796,0.18804105428773887,0.85
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.0,0.0,0.0,0.5,0.04700913813527796,0.18804105428773887,0.9
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.22388059701492538,0.23076923076923078,0.22727272727272727,0.5916403231471725,0.05156652593002892,0.20599051848263616,0.1
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,1.0,0.015384615384615385,0.030303030303030304,0.5076923076923077,0.05156652593002892,0.20599051848263616,0.15
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.2
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.25
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.3
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.35
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.4
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.45
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.5
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.55
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.6
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.65
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.7
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.75
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.8
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.85
FUSELAGE_DAMAGE,sigmoid,0.05603448275862069,0.16359919659369115,0.6988619599578504,0.0,0.0,0.0,0.5,0.05156652593002892,0.20599051848263616,0.9
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.09302325581395349,0.16326530612244897,0.11851851851851852,0.5465291427101894,0.040191562330362814,0.1704625880685158,0.1
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.15
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.2
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.25
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.3
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.35
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.4
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.45
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.5
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.55
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.6
TAIL_DAMAGE,isotonic,0.04224137931034483,0.06461936744863991,0.6236797149102665,0.0,0.0,0.0,0.5,0.040191562330362814,0.1704625880685158,0.65
