model,feature_set,parameters,mean_pr_auc,std_pr_auc,mean_roc_auc,mean_brier_score,mean_log_loss,mean_accuracy,mean_precision,mean_recall,mean_f1,mean_macro_f1,mean_weighted_f1
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4474554139268319,0.022885725634126674,0.8836643007872078,0.1117036075575946,0.3491879939819181,0.8473284007091675,0.2420574094868909,0.7207949009887621,0.361758885967605,0.6372884436793995,0.8796804697638898
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4474273989690009,0.022010868232551217,0.8824125618574581,0.1085282456768603,0.34024151796020746,0.8542054783244449,0.25008324111337626,0.710954892421113,0.3694331311122009,0.6432761192740963,0.8841693615093715
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4474156404290991,0.022234018703938752,0.8822288933558695,0.10688420569490761,0.33586943027967153,0.8562172479553745,0.2522249175806112,0.706675095157773,0.37109793038952305,0.6447504388327306,0.8854799582744757
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4473936184975103,0.027820395892220788,0.8836455533781564,0.113676140344557,0.3545380376501167,0.846143922072702,0.24031386903703233,0.7215490314164574,0.35986047401220544,0.6359854299115876,0.8789170800191399
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4473714997736349,0.025098616416586114,0.8833982192354481,0.11241394860262324,0.3514125125958696,0.845218509811744,0.23981315890381877,0.7220962730394551,0.35963506647297944,0.6355153716004536,0.8782057348186131
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4473508299425375,0.026873799939012805,0.8832240061464969,0.1129278131697115,0.35337506400373453,0.8447892888499282,0.2388792069561671,0.7200452689444407,0.358234806497136,0.63469243855344,0.8779106407392405
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44734075510972715,0.025721284829065418,0.8831880942554242,0.04346233532856415,0.15870412831982295,0.9463356255275205,0.6341728533143851,0.2697790764319471,0.3783783239370244,0.6751241275829648,0.9360610108016745
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44730602352653503,0.0258126181373942,0.8830601210113469,0.04354841225070015,0.15947070832575527,0.9459462358926652,0.6281361499984021,0.26883069455105835,0.3761942431362914,0.6739290596458035,0.9356445912369551
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44727603155770146,0.026663957670318424,0.8829778677653348,0.04354742289309117,0.15951683830136074,0.9459827973143528,0.628062228834146,0.2686597413112831,0.3760267255382695,0.6738558869640454,0.935669369811496
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4472365689313099,0.024874054434318747,0.8830475046525018,0.04348784413155698,0.15882923956872838,0.9462623233723828,0.6323970567327378,0.26791119055076107,0.37618887562130227,0.6740115620744354,0.9359367368921007
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.44721850650424433,0.023938890075119023,0.883774399537149,0.11192989386140115,0.34968943210639836,0.8464315782628941,0.24080022212816238,0.7205977601600131,0.3601583597224861,0.6362247147320824,0.8791112208067494
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44704434010675104,0.02644588512120545,0.8832157250276623,0.11280999809484774,0.35355297053804663,0.8471230989615254,0.24089608617443142,0.7159825418223771,0.3598604360208778,0.6362922712248021,0.8794982313527371
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4470254931501912,0.026403596359454773,0.8836633298579409,0.11339105917419427,0.35463984820754124,0.8467108977242702,0.2408365925464612,0.719643194000988,0.3602340579077373,0.6363447630694292,0.8792884948194978
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44699312013324705,0.021118937832830312,0.884004201876625,0.04384484707687748,0.15897508002471752,0.9454091839503531,0.6035499443346912,0.2995040718468944,0.4000710374561116,0.685689768728629,0.9367215484032696
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4469856880197717,0.02595523612385624,0.8830919151222195,0.04349044003946213,0.1588251729614607,0.9462580738134566,0.6326122030469882,0.268021777775829,0.3763280777705227,0.6740802691758658,0.9359265320768907
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4469627490822483,0.026269687302998616,0.8836176164269227,0.11300765149851663,0.35401009483224233,0.8471328147671736,0.24123421482046475,0.7183335385116154,0.3605324324014425,0.6366291507862067,0.8795344556079232
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4469193564588247,0.025748458531755388,0.8836365335811941,0.11332706387908806,0.3550006511453554,0.8465250280009984,0.24043965233681472,0.7184568352437696,0.3596630911060246,0.6360023658227183,0.8791349727416546
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4468818461087044,0.02214430208111322,0.8815692928860951,0.10673332654296142,0.3351352802642206,0.8555821667712905,0.2515603647267747,0.7075904552612631,0.3705537429308597,0.6442726816562223,0.8850406473115877
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4468756362845605,0.026081723928802394,0.8834501670701652,0.11329087432020982,0.3547620820355595,0.8471057543128439,0.24106118881955824,0.7178749889997056,0.36033817197332313,0.6365190353893322,0.8795059845447744
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4467707956812067,0.026899818175073958,0.8836239095997703,0.11304283722817368,0.3538259939174869,0.8450929877931277,0.2396707910531463,0.7223926165914242,0.3594173721812533,0.6353728505391463,0.8781577994033121
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44676237076038855,0.02222883145480714,0.8795037542107744,0.10475000531664254,0.3290005057161621,0.8569331739705769,0.2513407503403485,0.6961373412410273,0.368671876935389,0.6437965461206974,0.8857911379196477
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4467263164190447,0.024236673699336634,0.8834068263553876,0.11238156938660146,0.35107541670004705,0.8495498050246594,0.24416121357736092,0.7159385150548623,0.36362914655277645,0.6389181028671638,0.8811111138664524
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.44670955452745914,0.02336946265995194,0.8835844764584939,0.1117654988317149,0.34918758750238754,0.846729828069012,0.24124053209044427,0.72023262665046,0.3606159807901005,0.636540364507402,0.8792774778258734
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4466991825776138,0.025130898991575158,0.8833214504228126,0.11186075525543818,0.35046983794949665,0.8485840173292866,0.24307906799770965,0.7161481515813833,0.36240345891772674,0.6379979131206087,0.8804457144500077
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44669367526928977,0.02143682049516664,0.884010799462402,0.04375982203517957,0.15890907458191267,0.9458315993824631,0.6126014083118986,0.29613812537690976,0.39900081409621346,0.6852730436064627,0.9369023978918027
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44667292084315635,0.025002822270002698,0.8832753407443068,0.11176577447079401,0.35038263103994166,0.8480767704404213,0.2419386481644402,0.7145492223513764,0.3608524107967925,0.6370862202731764,0.8801057559521498
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4466551285150969,0.024562949175255283,0.8830269612951257,0.1115632358402973,0.3498700902600086,0.8475183290235174,0.24216145548928977,0.7169853845606701,0.3616301289568874,0.6372371597103673,0.8796697831579385
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44664004341870617,0.025443660566043847,0.8827893638594093,0.04352201372386401,0.15889836208008437,0.9461895209633553,0.6320442363976551,0.2677425477439791,0.3759430809678647,0.6738685195813277,0.9358540361575047
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4466166472584418,0.025679979712791717,0.8831173065178775,0.11161031018767853,0.349927523861738,0.849073051893785,0.2433860891218793,0.7143159785536319,0.362472581063454,0.638194806506981,0.8807567253081944
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44656310806198507,0.02769149523781968,0.8826429819955802,0.043565643713292204,0.15973570819260924,0.945941542034474,0.6324236305180667,0.2614213885149197,0.369541099966801,0.6706096466800394,0.9352449916839163
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4465323799806374,0.024610942280262404,0.8830282019499489,0.04353978689749851,0.15896115012293582,0.9460802072056795,0.6294178498086268,0.2692400511107513,0.3770006922059473,0.6743665818690697,0.9358198394702612
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.44641886462716024,0.020086453416337764,0.8824695413765639,0.10522851503906291,0.3307680549876774,0.8570994688484088,0.25332095048474124,0.7041814298373492,0.37186804854498723,0.6454109801913075,0.8860375208060202
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44636578848320463,0.025353886129806942,0.8827657112824641,0.11165803858648733,0.34988313393652637,0.8483105881522637,0.24287670333071598,0.7172390246053507,0.3622724507209851,0.6378501850050605,0.8802791365329838
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44628516153405184,0.025553175802787903,0.8833600003095594,0.11189129558385162,0.3509139495858014,0.848726734874664,0.24307722378581556,0.715804186488567,0.36227451720045056,0.6379924974399824,0.8805677059151773
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44622131652666985,0.025363499821835677,0.8830341446750356,0.11150735474906301,0.34971916402545605,0.8490765030235435,0.2433218437086385,0.7139753188492741,0.36237635877482177,0.6381474482538965,0.8807476620771011
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4461963737170539,0.023992184866678985,0.8830760642529996,0.04353976914181805,0.15890539653491909,0.946036399546507,0.6290066414528391,0.2672019979305208,0.37486671624169904,0.6732900860276946,0.9356881098961132
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44613925237701546,0.026744863818175736,0.882547831046274,0.0435702470979921,0.1597804460085442,0.9459662747149407,0.6323983458763205,0.26158026899857123,0.3697870998500758,0.6707383669320274,0.9352954088846122
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4460936272873914,0.027632112837653985,0.8824910730864601,0.04359390079284651,0.1599676990149413,0.9459384192318563,0.6335354185811576,0.25925755671995426,0.3675477688118454,0.6696146845619689,0.9351126665452748
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44607354671420174,0.02390513307591318,0.8832069889803276,0.11195466568213072,0.3499711897175563,0.8518067439072181,0.24655714932104195,0.7129810803314637,0.3657028351669383,0.6406984373629708,0.8826303767301743
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44606698751380647,0.027865746095423798,0.8823990116436728,0.04358388958052735,0.15980949457082474,0.945996731827133,0.632148792882931,0.2633355444782896,0.3714439048207655,0.6715742243986561,0.9353877120435875
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44592338168628176,0.021740687894472515,0.883243431754497,0.043947581630569055,0.15922078856991523,0.9453648814935984,0.6013047116845677,0.2988658003790391,0.3990383356128468,0.6851606964116034,0.9367100456874349
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.445836483475963,0.027445046113691772,0.882464605315518,0.04358498280247096,0.15998353505051394,0.9459829174731131,0.634253237098494,0.2590876268754943,0.367546113038669,0.6696261858705228,0.9351551843149221
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4457053706167252,0.027623272258473268,0.882469901074184,0.043598140923010495,0.16000187565027746,0.9459677865126306,0.6336797872546163,0.26040590461317,0.36874100288058775,0.6702178967248702,0.9352035120155076
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44561603358973495,0.022072681373581003,0.8836242005372487,0.04379372481153661,0.15902135787547333,0.9459138933598389,0.6141426867216799,0.29571233029365096,0.3988674968863874,0.6852306743654899,0.9369279938013981
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44554275815380173,0.028542683786211144,0.8827307505043349,0.043625516807364886,0.15980446231327383,0.9458913102973945,0.6304629580482102,0.2618006805283235,0.3695635148858135,0.6706071757381216,0.9352230762077424
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.445542704389012,0.027592674174711083,0.8825203893821646,0.04363343750655494,0.15994254784680717,0.9459227287643619,0.6296846259307953,0.2636982596291788,0.37140786975564,0.6715357180565035,0.9353548896633501
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44553211013737054,0.027344510589406668,0.8827742414134324,0.043590971208760154,0.15992798198438204,0.9459198165809622,0.6324337325459232,0.26024390509415307,0.3684622869515949,0.6700656314754493,0.9351559703807346
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4455318225786307,0.02801115054976947,0.882431845892324,0.04361332351121199,0.16007532353057094,0.9459231787730756,0.6321949285792909,0.2606809646529017,0.3688472274830145,0.670258159097189,0.9351953812748194
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44551826847589127,0.02791643174147808,0.8827523760064657,0.04361850323498184,0.15993574082900336,0.9458225684349884,0.6299509451996014,0.2604384056445808,0.3682099313848032,0.6699125698812946,0.9350984297272162
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4455073148106603,0.02469855590548641,0.8826570920364315,0.04355840471420696,0.1590847869513207,0.9458830004668048,0.6279097603911123,0.2640111615644054,0.37151532970424206,0.6715757750804199,0.9354082092428919
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44550541124315785,0.027197639861331377,0.882655350824099,0.04360839995116672,0.1599635827619455,0.9459379583378622,0.632244211026056,0.2607014523379919,0.36885000417934694,0.6702644768324376,0.9351908716591038
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4454974018311394,0.020960572193382737,0.8810152213285803,0.10665161722045495,0.33483510930511,0.8560362670833742,0.25142260083054946,0.7028913113365792,0.3697613547530129,0.6440301129056223,0.8852724580566637
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4454608572982667,0.02457497053573232,0.8831331218617617,0.11187704221614062,0.35073182961166866,0.8486308071323492,0.24291342354911802,0.714863656617085,0.3620206520021695,0.6378278987031611,0.8804681317553866
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4453434479593132,0.028695500245268655,0.8825650235538072,0.04359657122798414,0.15982939357782844,0.9460084171973365,0.6327986795829044,0.2625269277348787,0.3707899834290998,0.6712505247350924,0.9353729575843325
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4452922094436264,0.025399666763012772,0.8826075558713148,0.043563877849683554,0.15906750179029663,0.9460609491064951,0.630052216803485,0.2658598027002024,0.3737113044327874,0.6727200962508268,0.9356524255333134
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44518548402323194,0.027569117992456604,0.8825942406992084,0.04362218147074291,0.1600127249556803,0.9458602251865376,0.6308943396309025,0.26027398811969926,0.3682615665184364,0.6699487379385671,0.9351189115991572
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44494675286758206,0.02717251017555431,0.8824718935786524,0.04362951967143029,0.15991278025200412,0.9457729366684049,0.6276760103904389,0.26108734188299537,0.368406858376105,0.6699972398002705,0.9351073085956714
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44490416650617803,0.025473248491294533,0.8828668187586626,0.043562653122306484,0.15922478917142655,0.9458827770183221,0.6303194806356779,0.2606010522769754,0.36855047165433874,0.6700980017355198,0.9351958573506373
