model,feature_set,params,mean_macro_f1,std_macro_f1,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_weighted_f1,std_weighted_f1,mean_balanced_accuracy,std_balanced_accuracy,mean_log_loss,std_log_loss,mean_brier_multiclass,std_brier_multiclass,mean_macro_average_precision_ovr,std_macro_average_precision_ovr,mean_macro_roc_auc_ovr,std_macro_roc_auc_ovr,mean_precision_S+D,std_precision_S+D,mean_recall_S+D,std_recall_S+D,mean_f1_S+D,std_f1_S+D
logistic,airport_aware,"{""model__C"": 5.0, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.3257831895483365,0.07500824844526054,0.4309532443926205,0.04481224556987472,0.39477442561269754,0.009839705406887144,0.3777478804307871,0.14633876014101874,0.39477442561269754,0.009839705406887144,1.0807064612229191,0.14742182580281588,0.6518085197768195,0.10176835244157587,0.4197436440270286,0.016430219879869163,0.6131090591522688,0.009278228412708608,0.40210646240912284,0.13995637197907054,0.2706252149770389,0.048264590209991784,0.31479429356057215,0.07701063016749189
logistic,airport_aware,"{""model__C"": 1.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.3253073116591899,0.07471004109828647,0.43048315906430357,0.051581533355913284,0.3946009051285055,0.009174969617838515,0.37771990234899055,0.14587600044895352,0.3946009051285055,0.009174969617838515,1.0791187958788726,0.1482785503780285,0.6512535071120225,0.10208129526782725,0.4199732046217591,0.016561754487933063,0.6135237891775571,0.009112091992359628,0.4024940417193128,0.14159594074718979,0.2686332025086968,0.048713238326794486,0.31365199157216156,0.07781350578832848
logistic,extended_geographic,"{""model__C"": 5.0, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.32526596687804116,0.07704852724451976,0.45083785520614994,0.05907453462205667,0.396446736872943,0.010617914219331287,0.37596430664090175,0.15257361884250606,0.396446736872943,0.010617914219331287,1.07413741769186,0.147404610858274,0.6484633452502081,0.10212910892041925,0.42276082496009587,0.015960184332778904,0.6172051807750248,0.006491863884834962,0.41496887531241217,0.13900572272004494,0.27289752116759003,0.04748933936868857,0.32079663298867195,0.0744917746440584
logistic,airport_aware,"{""model__C"": 1.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.3250428318518882,0.07503353777330032,0.4273820287425784,0.04889182963859948,0.3945609659043349,0.008931822559362335,0.3774605635212934,0.14683265444025106,0.3945609659043349,0.008931822559362335,1.0791402648240633,0.14833802772960647,0.6512812225709873,0.10214781306768173,0.41993114505407114,0.016537919743697286,0.6134422689395501,0.009089224050889471,0.4027349382809519,0.1413469451854496,0.2684394729522311,0.047333305966549305,0.3137486947518796,0.07693503392442856
logistic,extended_geographic,"{""model__C"": 5.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.3249404270729522,0.07672465759113203,0.4461376829853334,0.05164193695477962,0.396238422349766,0.010972422747066802,0.37577466821291217,0.15189854760247426,0.396238422349766,0.010972422747066802,1.074631624216201,0.14749514813118117,0.648668324317267,0.10213160124835521,0.42264009968133437,0.016329502066469062,0.6170648890796309,0.006485294959385873,0.41401355661881983,0.13844972560251684,0.2730350695960992,0.04834208229257407,0.3205972892220988,0.07492476093393147
logistic,extended_geographic,"{""model__C"": 5.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.32473432629907967,0.07699246351318392,0.445225124568538,0.052221365939910266,0.3961514343332932,0.010946761367056064,0.37563359150121545,0.15250413227936024,0.3961514343332932,0.010946761367056064,1.0745697192738983,0.14744076572128365,0.6486577209503219,0.1021175728830951,0.42259389435706723,0.01614843076247629,0.6169129196370307,0.006559237552692211,0.4133595830049067,0.13851781000546734,0.2738649451147714,0.048217136875448284,0.32100155987253093,0.07515021737626736
logistic,extended_geographic,"{""model__C"": 1.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.32402238319873666,0.07615694004498919,0.4459745774292834,0.0593916472556465,0.3956851162824032,0.00992867398064015,0.37538643584257364,0.1523180666920183,0.3956851162824032,0.00992867398064015,1.0730146142817678,0.1483306004121637,0.6481340490089234,0.10243731393495623,0.4230532318943581,0.01617193949547902,0.6173587236689506,0.00638430678097164,0.4132648248472718,0.13875967006774123,0.2717925487918994,0.045986322045253075,0.3194904194124371,0.07377488360258001
logistic,extended_geographic,"{""model__C"": 1.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.323527924424068,0.07575171465032472,0.44046531830471586,0.06131904851459292,0.39527783125973354,0.009643029556285418,0.3748255212110746,0.15184529450815135,0.39527783125973354,0.009643029556285418,1.0730673283551326,0.14826804830687085,0.6481650450204698,0.10237611889269926,0.42293556107082,0.01595300944876292,0.6172344279935914,0.0062620516381299545,0.4138966331261388,0.13884199912997472,0.2717925487918994,0.045986322045253075,0.31972202105760744,0.0739587094423934
logistic,extended_geographic,"{""model__C"": 1.0, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.32218434648215694,0.07563354064998191,0.4404289652172153,0.053785704216705636,0.3948061260424218,0.009819482073588749,0.37410072262823413,0.15233580722561751,0.3948061260424218,0.009819482073588749,1.0711109432930819,0.1485357716911918,0.6473904635954417,0.10271273297750164,0.4233808224463096,0.016385527897874973,0.6178869600266124,0.006170641065815076,0.4168234408500129,0.14137708674354119,0.27139771087626985,0.04721456538356964,0.3203745166041731,0.07465691264308298
logistic,airport_aware,"{""model__C"": 1.0, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.32188599308517307,0.07599065573036264,0.4235614577662833,0.05049445381612387,0.39319780301125695,0.01077262943566681,0.3743804487297412,0.1496529675562048,0.39319780301125695,0.01077262943566681,1.0759287003540137,0.14821593464922833,0.6499125516704067,0.10231404890530461,0.42101578196327694,0.017104746046561665,0.6146784576043731,0.008630587519647981,0.4048362783616867,0.14389697900748358,0.2682383645930673,0.05090514533896302,0.3141809072102387,0.07900418251862126
logistic,airport_aware,"{""model__C"": 0.1, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.32050019918944506,0.08002317808045571,0.4250097997742605,0.07791372272435597,0.39388844725853434,0.012748226596412393,0.37362393397466837,0.15592560171236441,0.39388844725853434,0.012748226596412393,1.0713553434933156,0.1507793670069302,0.647509558363948,0.10397563958063483,0.4225504186787347,0.017219161879390786,0.6168330312535384,0.00789518958975265,0.4148594482313265,0.1535409257278398,0.26604007062602664,0.0553582322097455,0.316059680872416,0.08526554753081582
logistic,airport_aware,"{""model__C"": 0.1, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.3200793372285602,0.08034724396469561,0.41569971454424265,0.08002430886141201,0.3938152711457558,0.012754665801602534,0.3730152742066756,0.15673821264763851,0.3938152711457558,0.012754665801602534,1.0715887098181895,0.15115229743780131,0.647579453267514,0.10423031102937609,0.42247966081827587,0.017125867958452477,0.6168710994947044,0.0077804287793564785,0.4152610869465592,0.1532099481807362,0.2660681611900049,0.055720336556400574,0.3162229236490857,0.08533199114059063
logistic,extended_geographic,"{""model__C"": 0.1, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.3188513555411708,0.07868954248791693,0.44244240064874896,0.07457568835485356,0.39347236152359455,0.012681428864250935,0.37202705125858293,0.15589594663162865,0.39347236152359455,0.012681428864250935,1.0683245826223142,0.15079091691453395,0.6459318648968392,0.10414964304592379,0.4246331439636524,0.016790574305026524,0.618783854587581,0.005728904772901004,0.4166756411672745,0.1501075677507038,0.2663793393312733,0.05574066827677202,0.3166992982833785,0.08338162671347354
logistic,extended_geographic,"{""model__C"": 0.1, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.3178600219734012,0.0781852350836701,0.4334265759130041,0.08828548256386101,0.3931025106426461,0.01226451352451011,0.3713034730030199,0.15607695699974636,0.3931025106426461,0.01226451352451011,1.0685049748572264,0.15114156119523267,0.645990867395813,0.10439730406661944,0.42442672772682444,0.01682952745349119,0.6188189172149401,0.00572923545161222,0.4170486543255052,0.1504149120139914,0.26640742989525146,0.0561475794466216,0.3167268734899524,0.0835539259467326
logistic,extended_geographic,"{""model__C"": 0.1, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.30329804280404005,0.07586491093514211,0.3118080271989947,0.11685765649992387,0.3856769703016107,0.01170827908159804,0.36258006170355317,0.1587779591216608,0.3856769703016107,0.01170827908159804,1.066117996060083,0.15337594684298747,0.6449097480398471,0.10651383169372478,0.42276881916695236,0.015517982780935467,0.6180717744817475,0.00418932976709456,0.41991688988032083,0.16501436599950212,0.2366743901103714,0.054359914853740254,0.29484685342171657,0.08430255520818922
logistic,airport_aware,"{""model__C"": 0.1, ""model__class_weight"": null, ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.3029610980009656,0.07632726403580739,0.3198463609172669,0.12937136343043518,0.3854998995179853,0.012175487927608213,0.36255981626739076,0.15890645277118168,0.3854998995179853,0.012175487927608213,1.0663352386230138,0.15322122762848392,0.644930927472419,0.10642329391786723,0.4226057496692756,0.015633081221754178,0.6186647642444015,0.0054594610504945795,0.41706615802031377,0.16454688573203413,0.23498137536951394,0.055663424059643654,0.29339480270072743,0.0863765239395812
