INDEX_NR,INCIDENT_YEAR,observed_severity,observed_severity_code,xgboost__extended_geographic__prob_M,xgboost__extended_geographic__prob_M?,xgboost__extended_geographic__prob_S+D,xgboost__airport_aware__prob_M,xgboost__airport_aware__prob_M?,xgboost__airport_aware__prob_S+D,random_forest__airport_aware__prob_M,random_forest__airport_aware__prob_M?,random_forest__airport_aware__prob_S+D,random_forest__extended_geographic__prob_M,random_forest__extended_geographic__prob_M?,random_forest__extended_geographic__prob_S+D,logistic__airport_aware__prob_M,logistic__airport_aware__prob_M?,logistic__airport_aware__prob_S+D,logistic__extended_geographic__prob_M,logistic__extended_geographic__prob_M?,logistic__extended_geographic__prob_S+D
1144534,2021,M,0,0.64446586,0.23388983,0.12164428,0.51467216,0.29098514,0.1943427,0.4488884250252408,0.3283529157500341,0.22275865922472504,0.4515905754003967,0.3131879622184005,0.23522146238120278,0.47662082525975485,0.34540369862552495,0.17797547611472034,0.4889456681371702,0.35629765670832847,0.1547566751545013
1144621,2021,M,0,0.43093288,0.47561532,0.09345183,0.44383708,0.43513954,0.12102332,0.42109474476358255,0.42897564280013617,0.14992961243628167,0.44229896218398573,0.4215048290352413,0.13619620878077296,0.4157036920542033,0.47763278070797116,0.10666352723782552,0.40502683546428014,0.48927324430214386,0.10569992023357602
1144625,2021,M?,1,0.26749706,0.5228026,0.20970036,0.289727,0.43107414,0.27919883,0.3023718783424881,0.4415784965688455,0.25604962508866624,0.29854743351841173,0.44445757064108093,0.25699499584050817,0.29160906707956,0.4050420130471614,0.30334891987327856,0.29555355481503043,0.38673989562154604,0.31770654956342365
1154885,2021,M?,1,0.38139707,0.50313705,0.11546587,0.40399304,0.46339983,0.13260715,0.3749065189291239,0.47053772395187754,0.154555757118998,0.3571282066153039,0.4646180725163231,0.17825372086837318,0.42247641645443146,0.42601307323713516,0.1515105103084335,0.428915740150813,0.42378185692074727,0.14730240292843969
1154995,2021,M,0,0.32381105,0.43851322,0.23767573,0.33438206,0.4302036,0.23541434,0.32145041741190594,0.42553904683551147,0.2530105357525824,0.3249469840873018,0.4270427334076839,0.24801028250501392,0.36126844240256384,0.44612109722789045,0.19261046036954577,0.385084347076958,0.39752340427838523,0.21739224864465675
1155705,2021,M?,1,0.090161785,0.82706773,0.08277053,0.17667128,0.68629736,0.13703135,0.2950233702779732,0.4611358821231568,0.24384074759887012,0.29329308909725604,0.47129299365692895,0.23541391724581473,0.24017002771056695,0.6305560688653689,0.12927390342406417,0.17662999018758974,0.7176148951960784,0.10575511461633195
1155721,2021,M?,1,0.48036972,0.34611303,0.17351729,0.41928664,0.40293065,0.17778276,0.3646934871520268,0.34551243033122825,0.2897940825167452,0.35659023336879997,0.34743461098561795,0.29597515564558247,0.41121134333972315,0.3996780109578804,0.18911064570239647,0.4310657945813245,0.37992647008644337,0.18900773533223217
1155826,2021,M?,1,0.58002454,0.32498062,0.09499486,0.4936071,0.34610367,0.16028923,0.5053087611288797,0.30132455466097136,0.19336668421014888,0.5149922156555221,0.2958031661440975,0.18920461820038106,0.46610370310867316,0.36722577048129257,0.16667052641003421,0.47154294280449444,0.3688895694573171,0.1595674877381885
1155974,2021,M?,1,0.2568475,0.56391907,0.17923343,0.22916357,0.39935353,0.37148288,0.2197623773136336,0.37449472944850387,0.40574289323786256,0.2251890001019467,0.3741912420210543,0.40061975787699866,0.21191106977957838,0.4226945781663175,0.365394352054104,0.23784744182815357,0.5584708649811762,0.2036816931906703
1156030,2021,M?,1,0.40950185,0.33924925,0.2512489,0.3557842,0.35446358,0.28975224,0.3146377555182075,0.3546539942273593,0.3307082502544333,0.3165208221919459,0.3749617509033203,0.3085174269047332,0.30921079911991306,0.4039024447226923,0.2868867561573947,0.3137328954689207,0.3952771698612846,0.29098993466979467
1156150,2021,M?,1,0.22943044,0.24660945,0.5239601,0.2220417,0.2807732,0.49718514,0.25790336058070806,0.28866023544121,0.45343640397808194,0.24984650006061287,0.2780812155630239,0.4720722843763629,0.25489449816071397,0.3192123121721904,0.42589318966709555,0.2506341181992968,0.3133314759280857,0.4360344058726175
1156175,2021,M?,1,0.16590193,0.3689207,0.46517733,0.19859163,0.40295663,0.39845175,0.23301130505936413,0.3354703850009693,0.4315183099396665,0.24539194857940155,0.32899879496484824,0.4256092564557506,0.23579603078807898,0.38146079118361303,0.38274317802830804,0.24522683531012113,0.42472349604584153,0.33004966864403723
1156747,2021,M?,1,0.4006672,0.43443897,0.16489384,0.4064991,0.4208268,0.17267415,0.3948509637358482,0.414230465987763,0.1909185702763883,0.38844992838832776,0.40948429691087107,0.2020657747008006,0.3810616056102747,0.4207051406005891,0.19823325378913614,0.36958099722579985,0.4371656495741276,0.19325335320007253
1156809,2021,M?,1,0.55138576,0.26504853,0.18356572,0.46610975,0.26265702,0.27123323,0.4049995557117528,0.27835267848286793,0.3166477658053793,0.4110513672686406,0.274701413594793,0.31424721913656656,0.3946362906822461,0.2831736401487401,0.32219006916901377,0.4230944752545881,0.2706676854852118,0.30623783926020015
1156848,2021,M?,1,0.42435804,0.39372218,0.18191983,0.4119665,0.36436072,0.22367276,0.40061236078598617,0.377209327526157,0.22217831168785698,0.40953168816837815,0.37371392575380996,0.21675438607781122,0.3786906221645834,0.3610997361638051,0.26020964167161154,0.3602334275116888,0.3966405846717092,0.24312598781660208
1156872,2021,S+D,2,0.393623,0.2785943,0.32778278,0.4268577,0.32487482,0.24826743,0.40340481120441274,0.27616668896379576,0.32042849983179195,0.41488509722900635,0.2674991038307304,0.3176157989402634,0.4078694640820698,0.31112491985017565,0.28100561606775454,0.30353550339450275,0.2383303153272348,0.4581341812782625
1156901,2021,M?,1,0.46692565,0.4206933,0.112381004,0.43500832,0.40716618,0.15782548,0.3498259874819742,0.45519882082289753,0.19497519169512817,0.34794405680569035,0.4659873304279769,0.18606861276633258,0.4207188650210785,0.45900007235620244,0.12028106262271902,0.5139626153158454,0.35652088465544246,0.1295165000287122
1156972,2021,M?,1,0.37229624,0.46532276,0.16238096,0.43612123,0.40837887,0.15549983,0.3817079706893053,0.4465295352737385,0.1717624940369559,0.38003032299802725,0.44332942670586556,0.17664025029610653,0.4805744987264809,0.39605655838749304,0.12336894288602594,0.48726762457887784,0.4033283887185948,0.10940398670252745
1157099,2021,M?,1,0.25893754,0.10660145,0.634461,0.25790805,0.18851946,0.5535725,0.3284248221901054,0.19726579485796575,0.47430938295192926,0.3369370459206744,0.2035133996659427,0.4595495544133829,0.226789899475035,0.31808808530798843,0.45512201521697665,0.24738388931555116,0.31801739533830065,0.4345987153461482
1157432,2021,M?,1,0.3115283,0.5026681,0.18580365,0.33681262,0.4449858,0.21820161,0.3307141683235331,0.418885167335714,0.25040066434075325,0.3304036876229685,0.4306312101102676,0.23896510226676468,0.3561270027785288,0.5083642045782694,0.13550879264320173,0.3840652350473244,0.48458682776168477,0.1313479371909907
1157865,2021,M?,1,0.15944898,0.27191848,0.56863254,0.19810264,0.29723996,0.5046574,0.182787352238265,0.31299189153466456,0.5042207562270707,0.1562432379972929,0.31853187745585143,0.5252248845468559,0.25775976011739593,0.3228356758276435,0.41940456405496046,0.27481827373351436,0.2883146189595596,0.436867107306926
1158433,2021,M?,1,0.51827085,0.34341773,0.13831143,0.4342398,0.31738326,0.24837689,0.40989773385797523,0.35659999679765925,0.23350226934436555,0.3857581261464411,0.35809900265138433,0.25614287120217455,0.34212998209324746,0.35306964662193135,0.3048003712848211,0.3701511843583137,0.32532108522588443,0.30452773041580194
1158926,2021,M?,1,0.39845493,0.28673363,0.3148114,0.3963041,0.30805412,0.29564175,0.3734934395105133,0.32261980463423606,0.30388675585525077,0.37697100780208154,0.3259482114186741,0.2970807807792448,0.3912996023628844,0.32238708899963747,0.2863133086374781,0.3641637404437798,0.3454114965754989,0.29042476298072134
1158079,2021,M?,1,0.31632054,0.30553105,0.3781484,0.30740193,0.3303959,0.36220223,0.31896054685505354,0.290274991898457,0.3907644612464897,0.32541865385617863,0.2888821959299264,0.385699150213895,0.32726850235640864,0.3010339190889942,0.37169757855459706,0.32238795119710867,0.2993890306254498,0.37822301817744153
1158225,2021,M,0,0.54048103,0.34500167,0.1145173,0.4147492,0.35937485,0.22587593,0.38951056767095427,0.3457993531192526,0.26469007920979326,0.3788589898668872,0.35316249535066274,0.26797851478244966,0.33272393295686725,0.3680857041578696,0.299190362885263,0.32363507532122,0.37043361632988536,0.30593130834889465
1158263,2021,M?,1,0.2822571,0.24885833,0.4688845,0.2948784,0.23363146,0.47149017,0.29161151825573267,0.3418654653345008,0.36652301640976714,0.2818717889846256,0.3286522619722133,0.38947594904316063,0.18267062684773328,0.2700783702137932,0.5472510029384735,0.143002615438938,0.2156166811506467,0.6413807034104153
1158282,2021,M?,1,0.5140951,0.28573242,0.20017247,0.48300898,0.31045586,0.20653516,0.4389440582107127,0.34622697322763296,0.21482896856165487,0.44683577885791304,0.32751817556129764,0.22564604558078954,0.4627499922800083,0.3228198325940516,0.21443017512594015,0.49714379748597326,0.2896155501980237,0.21324065231600312
1158406,2021,M?,1,0.27323508,0.21337037,0.51339453,0.2690154,0.2687584,0.4622262,0.3054914249182653,0.24196117717494484,0.4525473979067899,0.30697317436657195,0.24450814446753788,0.44851868116589017,0.2335974480295328,0.27633072091393984,0.4900718310565273,0.18021257989270748,0.22430347981988444,0.595483940287408
1158459,2021,M?,1,0.3759542,0.4987448,0.12530099,0.3537811,0.5064019,0.13981701,0.35774956731922414,0.452453634397733,0.1897967982830431,0.35667678364661204,0.4653806988433691,0.17794251751001894,0.33060992239300224,0.5439494914324791,0.12544058617451873,0.27365246872056026,0.6240060778610275,0.10234145341841233
1158700,2021,M?,1,0.4343628,0.30263346,0.26300377,0.4077401,0.32560804,0.26665184,0.4182991314747194,0.3146112625016124,0.2670896060236682,0.42746218043989365,0.3063741064074105,0.26616371315269577,0.3987279184886491,0.36847954373184494,0.23279253777950587,0.4001130416857733,0.3687632085446191,0.23112374976960756
1158701,2021,M,0,0.41807175,0.22702847,0.3548998,0.3722064,0.22720525,0.40058836,0.3728394452555518,0.26208205632740933,0.36507849841703904,0.3728860455361773,0.25103083115921615,0.37608312330460686,0.2793119969821407,0.3469315302406069,0.3737564727772524,0.2988555302760296,0.3455549202786621,0.35558954944530824
1158706,2021,M?,1,0.21688354,0.28909752,0.4940189,0.2791573,0.30831432,0.41252834,0.27505101606088783,0.2824113259262752,0.44253765801283695,0.277206279730139,0.2825361935893097,0.44025752668055085,0.28779897608696187,0.3104174260336119,0.40178359787942636,0.27650650910144636,0.31862872162979267,0.40486476926876086
1159149,2021,M?,1,0.38833502,0.30020207,0.31146297,0.37971604,0.31081384,0.3094701,0.3829417706426982,0.32991055481250997,0.28714767454479206,0.3763298273025974,0.3101224765955664,0.31354769610183586,0.3347058389313186,0.3884777571490198,0.27681640391966156,0.3549113921995037,0.41641342965662015,0.22867517814387622
1159223,2021,M?,1,0.31289485,0.53814226,0.14896294,0.35373518,0.4784399,0.16782495,0.32326124459891903,0.4891607582472545,0.1875779971538264,0.3129515072436866,0.5103386003248331,0.17670989243148036,0.40006610874163256,0.43788356433309084,0.16205032692527657,0.40884711910613847,0.43297525426160627,0.15817762663225515
1159239,2021,S+D,2,0.3010738,0.1513079,0.5476183,0.33972925,0.15927075,0.5009999,0.25681580885994526,0.18059734058236016,0.5625868505576944,0.2529643496799609,0.18371866807026357,0.5633169822497754,0.4059996521048256,0.14908181938376408,0.44491852851141034,0.3932205732049708,0.10879261274598494,0.4979868140490443
1159387,2021,M?,1,0.42059785,0.33388826,0.2455139,0.36068913,0.36331353,0.2759973,0.317014857277024,0.34888745213875483,0.3340976905842215,0.3133605080393128,0.34855044165421567,0.338089050306471,0.3286776663766301,0.3718410128430539,0.299481320780316,0.349803152480932,0.33664301637368643,0.31355383114538155
1159466,2021,M?,1,0.25962472,0.5288335,0.21154179,0.261289,0.49978438,0.23892659,0.30814368326503666,0.47879543719192214,0.21306087954304112,0.3055141332399495,0.48409822453782775,0.21038764222222262,0.2778775306011057,0.46417115095873607,0.2579513184401582,0.26671602844140235,0.48537746529838544,0.24790650626021207
1159518,2021,M,0,0.3580186,0.36978722,0.2721942,0.2689709,0.3734872,0.3575419,0.37208725469361603,0.2962647091650816,0.33164803614130295,0.3737217545256319,0.3235774055140116,0.3027008399603567,0.32903744161454895,0.3749598168548331,0.296002741530618,0.33000175070984716,0.39425835575315915,0.2757398935369937
1159659,2021,M?,1,0.39534727,0.5073301,0.097322665,0.33531305,0.49856842,0.16611852,0.3541699699975143,0.4502189367059864,0.19561109329649937,0.36046275833719776,0.4610732549842119,0.1784639866785903,0.31253206376785714,0.5470673384951562,0.14040059773698665,0.4137785174852769,0.48242106911338367,0.10380041340133941
1159674,2019,S+D,2,0.16876815,0.19129612,0.63993573,0.19438463,0.20580019,0.59981513,0.28877707721603624,0.22084723371679027,0.49037568906717355,0.2891927339763503,0.22583548812179674,0.48497177790185275,0.1506635282438678,0.14683593173452741,0.7025005400216048,0.15730353805233432,0.13614832871785948,0.7065481332298063
1159683,2019,M?,1,0.25947437,0.1951813,0.54534435,0.3056957,0.23550424,0.45880002,0.28312359219172506,0.22735562473557833,0.48952078307269653,0.3057716112067947,0.2306291256721795,0.4635992631210263,0.2991061801977353,0.2619161442824493,0.43897767551981526,0.2985232942024954,0.25412193038145525,0.44735477541604934
1159942,2021,M?,1,0.37597632,0.48858446,0.13543925,0.34837523,0.5143124,0.1373124,0.35771828494701,0.45985651229162827,0.18242520276136237,0.36053541493897767,0.4796217135714804,0.15984287148954157,0.28525409867528406,0.5859520191025531,0.12879388222216287,0.2595638380115879,0.6185835270104092,0.12185263497800299
1160222,2021,M?,1,0.28504044,0.6031554,0.1118042,0.31077906,0.48590627,0.20331472,0.32400055735257033,0.4723980739935247,0.20360136865390496,0.32656886684151504,0.482779661225885,0.19065147193260043,0.3222697694552137,0.44514797010686197,0.23258226043792438,0.32028450681572834,0.4519318615609546,0.22778363162331713
1161542,2021,M?,1,0.2855613,0.5260798,0.18835892,0.28620946,0.51680607,0.19698448,0.3337335237456853,0.45991505998871174,0.20635141626560324,0.3239015148435253,0.46883268793510074,0.2072657972213735,0.2648688808812238,0.5736471884648069,0.1614839306539693,0.2630169267383264,0.5850665790852357,0.1519164941764378
1162439,2021,M?,1,0.31289485,0.53814226,0.14896294,0.35373518,0.4784399,0.16782495,0.32326124459891903,0.4891607582472545,0.1875779971538264,0.3129515072436866,0.5103386003248331,0.17670989243148036,0.40006610874163256,0.43788356433309084,0.16205032692527657,0.40884711910613847,0.43297525426160627,0.15817762663225515
1162441,2021,M?,1,0.29234633,0.28790784,0.4197459,0.29823837,0.3097896,0.39197198,0.31017471335521124,0.31439286145326273,0.375432425191526,0.3111632074711946,0.30939544995647006,0.3794413425723353,0.3001321318965398,0.3340264979568183,0.3658413701466419,0.29093604333658774,0.3396144194650887,0.3694495371983237
1163106,2021,M?,1,0.39579332,0.30990353,0.29430315,0.38280094,0.32963598,0.28756306,0.40761497242018907,0.3133313476917584,0.2790536798880524,0.4091050950161989,0.3081000684376048,0.2827948365461965,0.3830350280845944,0.36697846333109163,0.2499865085843139,0.3849365539553781,0.36075296819104335,0.25431047785357846
1163431,2021,M?,1,0.2941208,0.28836274,0.4175164,0.29072997,0.29154292,0.4177271,0.3669071851714756,0.29993531554789665,0.3331574992806279,0.36416896756237804,0.3036581679675946,0.3321728644700276,0.24245274487264604,0.35655725649718856,0.40098999863016543,0.2650435593764971,0.4019532595501461,0.3330031810733568
1160611,2021,M,0,0.21758297,0.21536352,0.5670535,0.2631623,0.2563498,0.48048785,0.27457002997197727,0.2350295718730853,0.4904003981549373,0.29591740491797114,0.2343732358521002,0.4697093592299293,0.29246075908487124,0.265312676888919,0.44222656402620975,0.2908790502556321,0.2571623884847509,0.45195856125961703
1160647,2021,M?,1,0.28728837,0.31966126,0.39305034,0.30289283,0.3708985,0.3262087,0.33274735020231866,0.3263659620691096,0.34088668772857195,0.32638157774866905,0.32356567343280807,0.3500527488185222,0.3293366596241572,0.4145604733724146,0.2561028670034281,0.32452548131817954,0.45582796058599134,0.21964655809582911
1160863,2021,M?,1,0.39739734,0.26290545,0.33969718,0.34787276,0.33859843,0.31352878,0.34675551493861206,0.33170699345757365,0.32153749160381445,0.32730301990673705,0.3532826958155564,0.3194142842777063,0.24839784080712962,0.3228210314818882,0.4287811277109821,0.24087297103976144,0.32459975796793616,0.4345272709923025
1161091,2021,M?,1,0.2855613,0.5260798,0.18835892,0.28620946,0.51680607,0.19698448,0.3337335237456853,0.45991505998871174,0.20635141626560324,0.3239015148435253,0.46883268793510074,0.2072657972213735,0.2648688808812238,0.5736471884648069,0.1614839306539693,0.2630169267383264,0.5850665790852357,0.1519164941764378
1161190,2021,M?,1,0.47813827,0.2781427,0.24371904,0.4589332,0.32740566,0.21366109,0.39639515635519623,0.3060807676878502,0.2975240759569537,0.40191819656864114,0.2996910657883852,0.29839073764297397,0.3894904029532668,0.23587770850208117,0.37463188854465196,0.44211698954203676,0.2063268785991787,0.3515561318587845
1161439,2021,M,0,0.40723327,0.33674246,0.25602424,0.3259051,0.4445153,0.22957961,0.31737602900919665,0.4280243674680863,0.2545996035227176,0.3165037743144825,0.459939377884032,0.22355684780148533,0.2716839704876923,0.5693486454689621,0.15896738404334562,0.3384304198897065,0.47124465687363853,0.1903249232366551
1161468,2021,M?,1,0.29803756,0.51439685,0.1875656,0.2991251,0.4835581,0.21731676,0.32793378444917576,0.4061875650147957,0.26587865053602877,0.33240206081971535,0.41836450797122443,0.24923343120906,0.23651341494421954,0.5737945055700243,0.1896920794857562,0.2440968293804721,0.5914553512043833,0.16444781941514466
1161469,2021,M?,1,0.31394917,0.43490916,0.25114167,0.31563026,0.4093857,0.27498403,0.32743514450368677,0.4307809998091678,0.24178385568714517,0.324918278277204,0.44756342553637896,0.22751829618641695,0.2980152106766046,0.42567588110873045,0.2763089082146649,0.28232267892703333,0.42517855988630643,0.29249876118666024
1161478,2021,M?,1,0.2784623,0.6426007,0.07893696,0.3144694,0.57461965,0.11091095,0.3091272911673164,0.5522341207584507,0.13863858807423263,0.29850944539355806,0.5689930257865998,0.13249752881984278,0.39276057074828136,0.4886511327743011,0.11858829647741763,0.3995783441554603,0.48793642350835376,0.11248523233618593
1161691,2021,M,0,0.39963865,0.49048144,0.1098799,0.3538053,0.5100289,0.13616581,0.37306923569517075,0.43967608026205207,0.1872546840427772,0.36918824799466315,0.4517859353262157,0.17902581667912115,0.2831245812709973,0.6276375014883157,0.08923791724068687,0.2950947817789809,0.6225430048734271,0.08236221334759201
1161739,2021,M?,1,0.32786727,0.39875576,0.27337694,0.25855798,0.38950604,0.35193598,0.29664659271357396,0.3597523954780676,0.3436010118083589,0.3042987070780772,0.3624995838906935,0.33320170903122964,0.2896243777038723,0.3713249016297483,0.33905072066637937,0.3029496556822812,0.35252549187014964,0.34452485244756914
1161755,2021,M?,1,0.3391789,0.549913,0.11090812,0.365915,0.51344115,0.120643854,0.33438774374363933,0.47805363847029,0.18755861778607125,0.3508593214084344,0.4714338096571127,0.1777068689344533,0.30401353476422144,0.6205931613083191,0.07539330392745959,0.2313577552454704,0.667684409228227,0.10095783552630264
1161774,2021,M?,1,0.19890058,0.47194856,0.3291509,0.24836418,0.43864292,0.3129929,0.25268069822456424,0.3739779557522921,0.3733413460231439,0.25252855325401363,0.39872075291289166,0.3487506938330946,0.306071758796773,0.4229621962135179,0.27096604498970905,0.3168761864822311,0.4232830651339359,0.25984074838383303
1161831,2021,M?,1,0.4623413,0.4249136,0.11274512,0.44728008,0.4381095,0.11461041,0.3789635174781394,0.43244786647851297,0.18858861604334773,0.37458827123151084,0.4464059002675836,0.17900582850090554,0.40658440775768084,0.496436181793353,0.09697941044896602,0.38172854850462473,0.519168971413979,0.09910248008139633
1162465,2021,M?,1,0.6326985,0.26139262,0.10590891,0.48390907,0.3257002,0.19039078,0.42924486404604306,0.37434994676006506,0.19640518919389185,0.43343371348975057,0.37235162248330034,0.19421466402694879,0.44825485656229086,0.37686687504021754,0.17487826839749174,0.5162322161340391,0.3057293038394649,0.17803848002649594
1162468,2021,M?,1,0.31712526,0.5310153,0.15185945,0.33196616,0.51248133,0.15555249,0.3566833840583755,0.43883112855687023,0.20448548738475425,0.35817467985339396,0.440835981789184,0.20098933835742178,0.37670062163051,0.4429837980659454,0.18031558030354464,0.32775086141476695,0.474409902345874,0.19783923623935912
1162504,2021,M?,1,0.31289485,0.53814226,0.14896294,0.35373518,0.4784399,0.16782495,0.32326124459891903,0.4891607582472545,0.1875779971538264,0.3129515072436866,0.5103386003248331,0.17670989243148036,0.40006610874163256,0.43788356433309084,0.16205032692527657,0.40884711910613847,0.43297525426160627,0.15817762663225515
1162529,2021,M,0,0.18086791,0.38994667,0.42918545,0.21256585,0.40464792,0.3827862,0.2487794038434135,0.3660453135612868,0.3851752825953005,0.23755403358125263,0.34660477032489845,0.41584119609384923,0.1967931018360442,0.37207935720507657,0.4311275409588793,0.1859048371877099,0.37789961258318594,0.43619555022910433
1162672,2020,M?,1,0.2162521,0.56338197,0.22036594,0.23548461,0.5540098,0.21050556,0.30437815483801756,0.40459852438786875,0.29102332077411364,0.29086041397040513,0.4413396400578982,0.2677999459716969,0.22497343559824168,0.5507198209941618,0.2243067434075964,0.15840163607928914,0.6229134259938378,0.218684937926873
1162733,2020,M?,1,0.3232009,0.26794118,0.40885785,0.32524547,0.29813814,0.37661642,0.3155296453311493,0.29609345972402945,0.3883768949448214,0.3148466390104818,0.2848882284249741,0.4002651325645441,0.3226981857413559,0.336661952243582,0.34063986201506224,0.31840174860127385,0.3426539669778174,0.3389442844209086
1162736,2021,M,0,0.5231593,0.36286986,0.11397084,0.5049135,0.36467838,0.13040811,0.45319255719060975,0.37540486342305285,0.1714025793863374,0.47966434576020395,0.3566667112767082,0.16366894296308804,0.4891416012464806,0.3994686296146392,0.11138976913888023,0.5433285780241056,0.3508961520121554,0.10577526996373891
1162748,2021,M?,1,0.44553384,0.45657328,0.09789282,0.42799553,0.45639804,0.11560638,0.40591977575596994,0.45751546970792295,0.1365647545361075,0.4164941544819341,0.4467889529347733,0.1367168925832923,0.4469381090218983,0.45193409304197873,0.10112779793612284,0.46108993164031664,0.4417312615576445,0.09717880680203882
1162875,2021,M,0,0.41494173,0.39351043,0.19154786,0.42344987,0.3655152,0.21103494,0.40687481093763556,0.3707290155936481,0.22239617346871648,0.40681963867093546,0.36991938999500334,0.22326097133405995,0.40333248212499523,0.39071016620598525,0.2059573516690195,0.36986156767488904,0.41165117486200975,0.21848725746310113
1162890,2021,M,0,0.19487731,0.3171664,0.48795635,0.20261142,0.34964037,0.44774824,0.24047376656294847,0.34628050102838803,0.4132457324086632,0.24051136667174108,0.3443044437682907,0.4151841895599682,0.2084851320435444,0.3426040267886267,0.4489108411678287,0.20559941162351722,0.3892967766953823,0.4051038116811005
1162916,2021,M?,1,0.21382435,0.4058435,0.3803322,0.26521078,0.39238003,0.34240913,0.26616842699741694,0.35374767039871957,0.38008390260386316,0.2568560714666286,0.35639853691300627,0.38674539162036436,0.3196763812673562,0.3988472811007667,0.2814763376318771,0.32149197798835777,0.40388523036412594,0.2746227916475164
1163162,2021,M?,1,0.15799943,0.24234286,0.5996577,0.1699798,0.23825087,0.59176934,0.23819103872579986,0.3061659319471484,0.45564302932705203,0.24249266318311832,0.2963135236479062,0.461193813168975,0.16706957357350594,0.23238913851163892,0.6005412879148551,0.14801539584944995,0.2682262115488699,0.58375839260168
1163216,2020,M?,1,0.37333766,0.43145868,0.19520363,0.35553247,0.45496854,0.18949905,0.3393229164358815,0.4166340603046648,0.24404302325945365,0.3207815788584812,0.42908490580937536,0.2501335153321435,0.3499086233033305,0.4271324751805625,0.2229589015161071,0.36290463347724,0.427122925749175,0.20997244077358512
1163256,2021,M?,1,0.34984848,0.5113063,0.13884524,0.37828884,0.45745578,0.16425544,0.3281672964665356,0.4881087780296453,0.18372392550381914,0.31041414421023455,0.5176318676243452,0.17195398816542082,0.4097101201809732,0.4322135235247948,0.1580763562942319,0.41939591606903165,0.42732465159594357,0.1532794323350247
1163692,2021,M?,1,0.28442138,0.43412772,0.2814509,0.3014102,0.39141217,0.3071776,0.33187041299086106,0.3844768533778563,0.28365273363128274,0.32574374015330493,0.38046810404843007,0.2937881557982645,0.2845098277007361,0.3716696096220767,0.34382056267718736,0.25206038226548344,0.3897831145687493,0.3581565031657673
1163763,2021,M?,1,0.29494548,0.3298933,0.3751613,0.33736297,0.34216815,0.32046893,0.34375658014391464,0.32852613427139904,0.3277172855846863,0.3577568126463388,0.3289361348246881,0.31330705252897295,0.36314074601608354,0.2744606524583138,0.3623986015256027,0.3522813604088258,0.26523309376904675,0.3824855458221275
1163874,2021,M?,1,0.22516277,0.69583476,0.07900245,0.25828633,0.6202905,0.121423155,0.2952987106216177,0.5776067340151967,0.12709455536318515,0.2785155565106417,0.6049056164696741,0.11657882701968438,0.3011103576295648,0.5143366000343056,0.18455304233612962,0.28521787311237473,0.5289980352590216,0.18578409162860382
1164038,2021,M?,1,0.31179565,0.25439054,0.4338138,0.41913638,0.25660667,0.324257,0.38947289689775183,0.28879406368683885,0.3217330394154092,0.38390348715832623,0.26308520480388625,0.3530113080377875,0.4686590875232055,0.24889093024942122,0.28244998222737316,0.3702320010607484,0.15792127126888336,0.47184672767036834
1164046,2021,M?,1,0.3671732,0.53069395,0.102132864,0.3428874,0.5169478,0.14016482,0.327048469190714,0.5074075513993255,0.16554397940996018,0.3448770090315046,0.49471470949278784,0.16040828147570804,0.3116872937505391,0.5476114393005098,0.14070126694895108,0.4126270258024302,0.4743944070986055,0.11297856709896442
1168045,2021,M?,1,0.6231114,0.28299177,0.0938968,0.5150565,0.33986858,0.14507493,0.42629278936320375,0.3934409585088504,0.18026625212794595,0.43673491892702354,0.3943428717331588,0.16892220933981772,0.4387437815926531,0.40848003996536514,0.15277617844198169,0.4571500642210032,0.39258261357917207,0.15026732219982486
1171237,2021,M?,1,0.3206554,0.37987873,0.29946592,0.31691852,0.3533747,0.3297068,0.33552032664493825,0.37642507646964657,0.2880545968854151,0.3464815521463501,0.3713416093020844,0.28217683855156517,0.2823975934143146,0.3512231805276474,0.36637922605803813,0.27807721905875676,0.35651442898620667,0.3654083519550365
1171240,2021,M?,1,0.37130347,0.42538106,0.20331548,0.383077,0.38842362,0.22849937,0.3933650489204881,0.38585633034799777,0.22077862073151408,0.38943346051345457,0.38796606124531274,0.22260047824123227,0.38786187997056887,0.3591088247602228,0.25302929526920825,0.37414668739702767,0.376881028593447,0.24897228400952529
1164173,2021,M?,1,0.42012894,0.39654386,0.1833272,0.41702217,0.38310367,0.19987419,0.3828920488667774,0.4089991509959621,0.20810880013726032,0.3993671048795387,0.3960569897954199,0.20457590532504097,0.3841597870936687,0.4019444825623768,0.21389573034395454,0.39596079768707815,0.39752460056412375,0.2065146017487981
1164698,2021,M?,1,0.26939198,0.28256625,0.44804177,0.2865291,0.27312276,0.44034818,0.3276572153257167,0.29059833357336146,0.3817444511009218,0.3111515319853687,0.2766507221595457,0.41219774585508584,0.21805996434139474,0.2661708720032475,0.5157691636553577,0.21067180028047655,0.25641412114787643,0.5329140785716471
1164729,2021,M?,1,0.2908908,0.3716313,0.33747786,0.29036367,0.36774218,0.3418942,0.3237905073750446,0.34858780281855767,0.3276216898063976,0.3208412593939739,0.34156756174723846,0.33759117885878814,0.3032657289310018,0.363664459098036,0.3330698119709623,0.33495600921129487,0.37054235210263087,0.2945016386860742
