AIRPORT_ID,AIRPORT,Reported_Strikes,Damage_Records,No_Damage_Records,Damage_Rate_Pct,Damage_Rate_CI95_Lower,Damage_Rate_CI95_Upper
KROA,ROANOKE REGNL ARPT/WOODRUM FIELD,393,14,379,3.5623409669211195,2.133650537788088,5.890105036224312
KBFI,BOEING FIELD/KING COUNTY INTL ARPT,392,34,358,8.673469387755102,6.273061588957282,11.876016223986078
KPHF,NEWPORT NEWS/WILLIAMSBURG INTL,380,45,335,11.842105263157894,8.96911906015388,15.47888240711804
KGEG,SPOKANE INTERNATIONAL,373,24,349,6.434316353887399,4.361596695343043,9.395270911630286
KPGD,PUNTA GORDA ARPT,372,18,354,4.838709677419355,3.0823070281159075,7.518328984502174
KLFT,LAFAYETTE REGIONAL,372,16,356,4.301075268817205,2.6645228887359953,6.8718349811751605
KYIP,WILLOW RUN ARPT,368,12,356,3.260869565217391,1.8749993547498505,5.612489941767806
KMFR,ROGUE VALLEY INTL - MEDFORD ARPT,366,6,360,1.639344262295082,0.7534260800557812,3.5299211691449575
KBTV,BURLINGTON INTL,365,11,354,3.0136986301369864,1.6909622071610861,5.315188942817658
KMLB,MELBOURNE INTL,357,36,321,10.084033613445378,7.373117577218726,13.644858177239744
KAFW,FORT WORTH ALLIANCE,355,19,336,5.352112676056338,3.4527966084571053,8.207389947393724
KFAT,FRESNO YOSEMITE INTL,352,17,335,4.829545454545454,3.0368716651038734,7.597522964416675
KPWK,CHICAGO EXECUTIVE ARPT,352,42,310,11.931818181818182,8.949671235224258,15.735919207264763
KEUG,MAHLON SWEET FLD,349,19,330,5.444126074498568,3.5126266052868957,8.345839063160362
KHRL,VALLEY INTL,343,14,329,4.081632653061225,2.4466418235021434,6.733802506128442
KTVC,CHERRY CAPITAL ARPT,342,8,334,2.3391812865497075,1.1899491152413981,4.547243865591445
KGRB,AUSTIN STRAUBEL INTL,338,17,321,5.029585798816568,3.163601710583,7.906320733028309
KMWH,GRANT COUNTY ARPT,334,30,304,8.982035928143713,6.3640316269946275,12.532871537091738
KEFD,ELLINGTON FIELD ARPT,330,16,314,4.848484848484849,3.0061239731602947,7.72998560695195
PGUM,GUAM INTL ARPT,328,5,323,1.524390243902439,0.6528305553588654,3.5183161604236046
KFTW,FORT WORTH MEACHAM INTL ARPT,326,13,313,3.9877300613496933,2.3450007543783777,6.702251017381158
KXNA,NW ARKANSAS REGIONAL,323,10,313,3.0959752321981426,1.6901853451823834,5.604357332371512
KSYR,SYRACUSE HANCOCK INTL,322,40,282,12.422360248447205,9.256704981513868,16.47407954691958
KGON,GROTON-NEW LONDON AR,319,33,286,10.344827586206897,7.461268610841543,14.172126837576505
KTTN,TRENTON MERCER ARPT,311,29,282,9.32475884244373,6.570965207515444,13.071165946690352
KPDK,DEKALB-PEACHTREE ARPT,308,27,281,8.766233766233766,6.094489333345563,12.453901901178636
KRAP,RAPID CITY REGIONAL,304,5,299,1.644736842105263,0.704516541271293,3.7918218353483706
KBMI,CENTRAL ILLINOIS REGNL ARPT,303,8,295,2.6402640264026402,1.3437923205604465,5.122605977453904
KFAR,HECTOR INTERNATIONAL,301,13,288,4.318936877076411,2.541092232525206,7.248122887720849
KADS,ADDISON AIRPORT,298,25,273,8.389261744966444,5.746798378200739,12.09090192553473
KCMI,UNIV OF ILLINOIS -WILLARD ARPT,295,9,286,3.050847457627119,1.6131880614609102,5.6955668106854045
KAMA,RICK HUSBAND AMARILLO INTL,291,16,275,5.498281786941581,3.4123609078775443,8.743861280578901
KPAE,SNOHOMISH CO (PAINE FIELD),289,15,274,5.190311418685121,3.1702722696737737,8.386009351516657
KORL,EXECUTIVE ARPT,281,57,224,20.284697508896798,15.99837636683929,25.372546981435683
KAVP,WILKES-BARRE/SCRANTON INTL,278,13,265,4.676258992805756,2.752877290227335,7.835197713604606
KMBS,MBS INTL,269,15,254,5.5762081784386615,3.4080025769991806,8.995384589767177
KBIL,BILLINGS LOGAN INTL,268,7,261,2.6119402985074625,1.2708489864946375,5.292384896766792
KFNT,BISHOP INTL ARPT,259,18,241,6.94980694980695,4.440931142683624,10.717095592810299
KBIS,BISMARCK MUNICIPAL ARPT,257,24,233,9.33852140077821,6.35578662893156,13.518957276948479
KDPA,DUPAGE AIRPORT,255,25,230,9.803921568627452,6.728996967972262,14.071987108775833
KSWF,STEWART INTL AIRPORT,255,17,238,6.666666666666667,4.203621707364739,10.415975760739306
KCOU,COLUMBIA REGIONAL,250,9,241,3.5999999999999996,1.9053062687361855,6.699114756028863
KFXE,FORT LAUDERDALE EXECUTIVE ARPT,248,24,224,9.67741935483871,6.589567956605226,13.995434679972691
KCRW,YEAGER ARPT,246,12,234,4.878048780487805,2.8121334959833852,8.33156715274765
KBLI,BELLINGHAM INTL,244,13,231,5.327868852459016,3.139710144046686,8.900883525458353
PHJR,KALAELOA ARPT JOHN RODGERS FIELD,241,3,238,1.2448132780082988,0.4242276777351603,3.5953506945675855
KTLH,TALLAHASSEE INTERNATIONAL AIRPORT,239,16,223,6.694560669456067,4.162374106522773,10.596876367860528
KTRI,TRI-CITIES REGIONAL TN/VA ARPT,238,9,229,3.7815126050420167,2.00197954050187,7.029386444506497
KMHR,SACRAMENTO MATHER ARPT,232,10,222,4.310344827586207,2.357853393525097,7.751304617614584
KMOB,MOBILE REGIONAL,232,11,221,4.741379310344827,2.6678127092839907,8.289372113071352
KLSE,LA CROSSE MUNICIPAL AIRPORT,231,13,218,5.627705627705628,3.3179822766051075,9.389136053367094
RPLC,CLARK INTL,230,5,225,2.1739130434782608,0.9320420004020076,4.987178531787303
KATW,OUTAGAMIE COUNTY REGIONAL,228,10,218,4.385964912280701,2.399519068415856,7.884053853786198
KABR,ABERDEEN REGIONAL ARPT,228,7,221,3.070175438596491,1.4949774318321027,6.20062163235655
PAFA,FAIRBANKS INTL ARPT,225,8,217,3.5555555555555554,1.8124435806270038,6.8580079456689145
KTOL,TOLEDO EXPRESS ARPT,224,8,216,3.571428571428571,1.8205838595204071,6.887922400969336
KLAL,LAKELAND LINDER INTERNATIONAL AIRPORT,220,17,203,7.727272727272727,4.880197718586927,12.0253283319774
KSUX,SIOUX GATEWAY ARPT/COL. BUD DAY FIELD,218,12,206,5.5045871559633035,3.1765260886545894,9.373689921327308
KASE,ASPEN-PITKIN COUNTY ARPT/SARDY FIELD,217,5,212,2.3041474654377883,0.9881021947313298,5.2795575215540085
TIST,CYRIL E KING ARPT,212,10,202,4.716981132075472,2.582028661381731,8.463849426994189
KHEF,MANASSAS REGNL ARPT/HARRY P. DAVIS FIELD,211,29,182,13.744075829383887,9.742806423915075,19.04193545102907
KUNV,UNIVERSITY PARK ARPT,210,4,206,1.9047619047619049,0.743144193250105,4.794412577743004
KBGR,BANGOR INTL,210,9,201,4.285714285714286,2.270827634074077,7.943087712612443
KCAK,AKRON-CANTON REGIONAL,210,21,189,10.0,6.633909536660759,14.803266391689949
KRST,ROCHESTER INTL,202,13,189,6.435643564356436,3.7992121685707905,10.69814890907338
KLRD,LAREDO INTL,202,11,191,5.445544554455446,3.067550195350162,9.486569088604103
KAPC,NAPA COUNTY ARPT,197,21,176,10.65989847715736,7.078506431695731,15.746247005839125
KAZO,KALAMAZOO/BATTLE CREEK INTL,197,11,186,5.583756345177665,3.146119203262686,9.720537903631506
PHMK,MOLOKAI ARPT,196,6,190,3.061224489795918,1.4103666502553218,6.516711595715485
KCPS,ST LOUIS DOWNTOWN,189,16,173,8.465608465608465,5.277883944836154,13.308147284939995
KOSU,OHIO STATE UNIVERSITY,189,17,172,8.994708994708994,5.691632041733404,13.931519809319482
KLUK,CINCINNATI MUNI ARPT-LUNKEN FIELD,188,24,164,12.76595744680851,8.730755398545643,18.292372014903783
KMLU,MONROE REGIONAL ARPT,188,7,181,3.723404255319149,1.815093746565364,7.485078895864642
KAPF,NAPLES MUNICIPAL,183,34,149,18.579234972677597,13.610973830641255,24.839563951094725
KHYA,CAPE COD GATEWAY AIRPORT,181,11,170,6.077348066298343,3.427005402307322,10.553397277608886
KERI,ERIE INTL ARPT-TOM RIDGE FIELD,180,11,169,6.111111111111111,3.446235687613602,10.610212907263728
KMSO,MISSOULA INTL ARPT,180,10,170,5.555555555555555,3.045294395962398,9.923261143153884
KPUB,PUEBLO MEMORIAL ARPT,179,8,171,4.4692737430167595,2.2817546303287717,8.570042772450465
PHJH,KAPALUA ARPT,179,0,179,0.0,1.734723475976807e-16,2.1010535895551117
KILG,NEW CASTLE COUNTY,178,24,154,13.48314606741573,9.230748131279093,19.2784598827287
KFMY,PAGE FIELD ARPT,178,14,164,7.865168539325842,4.742645453333765,12.76797917821369
LFPG,CHARLES DE GAULLE,178,5,173,2.8089887640449436,1.2056556667503493,6.406243920582802
KSPI,ABRAHAM LINCOLN CAPITAL ARPT,177,11,166,6.214689265536723,3.5052438203876366,10.78438865355641
MPTO,TOCUMEN INTL,175,16,159,9.142857142857142,5.706101902645581,14.33487290411079
KHIO,PORTLAND-HILLSBORO ARPT,174,21,153,12.068965517241379,8.030815573173891,17.745830610846046
KLMT,KLAMATH FALLS INTL,174,10,164,5.747126436781609,3.1513103919128884,10.254776822777039
KBZN,GALLATIN FIELD ARPT,173,5,168,2.8901734104046244,1.2406768562089943,6.58644074507939
KSUS,SPIRIT OF ST LOUIS,168,28,140,16.666666666666664,11.790055491853225,23.03364261151639
PGSN,FRANCISCO C. ADA/SAIPAN INTL ARPT,165,2,163,1.2121212121212122,0.3330322143986535,4.311320836034414
KTKI,MCKINNEY NATIONAL ARPT,164,14,150,8.536585365853659,5.1530066586361185,13.818213825439345
KNEW,LAKEFRONT AIRPORT,163,20,143,12.269938650306749,8.084950251524008,18.19242901120183
KCLL,EASTERWOOD FIELD AIRPORT,161,9,152,5.590062111801243,2.968466687954458,10.281586696628075
KPSC,TRI-CITIES,159,16,143,10.062893081761008,6.289312296890967,15.720788316220183
KORH,WORCESTER REGIONAL,157,2,155,1.2738853503184715,0.35003598469303465,4.525319644696378
MROC,JUAN SANTAMARIA INTL,156,5,151,3.205128205128205,1.3766356790267202,7.2829372982207525
KSTS,CHARLES M. SCHULZ-SONOMA COUNTY ARPT,155,10,145,6.451612903225806,3.5417675946101226,11.467902416268638
KHTS,TRI-STATE ARPT/MILTON J. FERGUSON FIELD,154,18,136,11.688311688311687,7.5225365883374185,17.718971353802036
KSCK,STOCKTON METRO,154,10,144,6.493506493506493,3.5650162878397373,11.539746968488124
KVRB,VERO BEACH MUNICIPAL,151,31,120,20.52980132450331,14.85688648621369,27.665019771536166
KPAO,PALO ALTO ARPT OF SANTA CLARA COUNTY,151,25,126,16.55629139072848,11.47301018082327,23.29904074089286
KBLV,SCOTT AFB/MIDAMERICA ARPT,150,3,147,2.0,0.6824627715648315,5.714766586424165
KHDN,YAMPA VALLEY,147,5,142,3.4013605442176873,1.4614209257501933,7.714827536212554
KBDR,IGOR I SIKORSKY MEMORIAL,146,22,124,15.068493150684931,10.16638993381026,21.761726156781407
KELM,ELMIRA/CORNING REGIONAL ARPT,145,9,136,6.206896551724138,3.299470764785982,11.374921340646905
PASI,SITKA ROCKY GUTIERREZ ARPT,145,14,131,9.655172413793103,5.838671440720313,15.554272467434394
TISX,HENRY E ROHLSEN ARPT,145,7,138,4.827586206896552,2.3578565673748915,9.629114816969269
PAJN,JUNEAU INTL ARPT,145,21,124,14.482758620689657,9.671747603267105,21.12716882869815
KPSP,PALM SPRINGS INTL,144,5,139,3.4722222222222223,1.4920522321761263,7.870400555131369
KVQQ,CECIL ARPT,144,5,139,3.4722222222222223,1.4920522321761263,7.870400555131369
KRVS,RICHARD LLOYD JONES JR ARPT,144,10,134,6.944444444444445,3.815472872177901,12.31097597577829
KECG,ELIZABETH CITY CGAS/REGIONAL ARPT,144,9,135,6.25,3.322627105031893,11.451022530794559
KBGM,GREATER BINGHAMTON ARPT/EDWIN A LINK FIELD,144,8,136,5.555555555555555,2.841626714922487,10.579223708774224
KBFM,MOBILE DOWNTOWN ARPT,143,5,138,3.4965034965034967,1.5025500353481138,7.92366161039805
KCMA,CAMARILLO,139,13,126,9.352517985611511,5.547186434555986,15.344206549000624
KAGC,ALLEGHENY COUNTY ARPT,139,11,128,7.913669064748201,4.476081737326672,13.615006573081498
MSLP,EL SALVADOR INTL,137,7,130,5.109489051094891,2.4967626448697153,10.171085490908352
KSQL,SAN CARLOS ARPT,137,13,124,9.48905109489051,5.629419132076919,15.558638941674019
KACK,NANTUCKET MEMORIAL,137,16,121,11.678832116788321,7.317839887053718,18.13032315568366
KMOT,MINOT INTL AIRPORT,137,10,127,7.2992700729927,4.01281888655423,12.91513421821027
KOPF,OPA-LOCKA EXECUTIVE ARPT,130,24,106,18.461538461538463,12.731550896860321,26.001996819245882
KPTK,OAKLAND COUNTY INTL,129,18,111,13.953488372093023,9.011944437190833,20.979865357331363
KPRC,PRESCOTT REGIONAL AIRPORT-ERNEST A LOVE FIELD,128,12,116,9.375,5.444326547008603,15.673135619712674
CYYZ,TORONTO/LESTER B. PEARSON INTL,127,8,119,6.299212598425196,3.2261301754602045,11.938465794017395
EDDK,COLOGNE-BONN,126,2,124,1.5873015873015872,0.436371038878235,5.602987687446764
KCHO,CHARLOTTESVILLE-ALBEMARLE ARPT,126,12,114,9.523809523809524,5.532106791219582,15.910635750461976
KJAC,JACKSON HOLE,125,14,111,11.200000000000001,6.789776657366933,17.923980390046324
KDXR,DANBURY MUNICIPAL ARPT,124,30,94,24.193548387096776,17.504889877225967,32.43315845758836
KOQU,QUONSET STATE ARPT,123,8,115,6.504065040650407,3.3322237047724244,12.310593793587735
KECP,NORTHWEST FLORIDA BEACHES INTL,122,6,116,4.918032786885246,2.2731860243578907,10.315337961351128
KGTF,GREAT FALLS INTL,122,7,115,5.737704918032787,2.80680850456799,11.371015045037227
KGRI,CENTRAL NEBRASKA REGIONAL,121,5,116,4.132231404958678,1.7777223901032022,9.30960747430097
KGPI,GLACIER PARK INTL,121,6,115,4.958677685950414,2.2921361584731135,10.397223798464317
KSTP,ST. PAUL DOWNTOWN ARPT/HOLMAN FIELD,121,37,84,30.57851239669421,23.071844479394095,39.28044834607433
KCSG,COLUMBUS ARPT,118,14,104,11.864406779661017,7.200339980192419,18.933262992847986
KDTO,DENTON MUNICIPAL ARPT,117,6,111,5.128205128205128,2.371205527747629,10.738187264138608
KGJT,GRAND JUNCTION REGIONAL ARPT,117,3,114,2.564102564102564,0.8757897045422923,7.268425532594589
CYVR,VANCOUVER INTL,116,12,104,10.344827586206897,6.017210366825829,17.21478920594356
KFSM,FORT SMITH REGIONAL ARPT,115,9,106,7.82608695652174,4.171723449969325,14.207026078815208
KCNO,CHINO AIRPORT,115,23,92,20.0,13.71296827840679,28.226554582274993
KGYY,GARY/CHICAGO INTL ARPT,115,10,105,8.695652173913043,4.791798016486901,15.269863893147434
KBAK,COLUMBUS MUNICIPAL ARPT (IN),114,4,110,3.508771929824561,1.3727719127262943,8.675971485190908
MMUN,CANCUN INTL,114,18,96,15.789473684210526,10.227178824604191,23.582273864429222
MMGL,MIGUEL HIDALGO Y COSTILLA GUADALAJARA INTL,111,4,107,3.6036036036036037,1.4101074357880556,8.901138663186531
KSBP,SAN LUIS COUNTY REGIONAL ARPT,111,16,95,14.414414414414415,9.07144233038228,22.138154192132205
KUES,WAUKESHA COUNTY ARPT,111,5,106,4.504504504504505,1.9391474108555011,10.113627890080746
KHGR,HAGERSTOWN REGNL ARPT-RICHARD A HENSON FIELD,110,7,103,6.363636363636363,3.116412133993078,12.555890433785304
KSGJ,NORTHEAST FLORIDA REGIONAL,110,16,94,14.545454545454545,9.155843665444213,22.32790217087573
KPVU,PROVO MUNICIPAL ARPT,109,9,100,8.256880733944955,4.404621104078656,14.951361086886378
KABI,ABILENE REGIONAL ARPT,109,4,105,3.669724770642202,1.4361469198727863,9.057855292077416
KMGM,MONTGOMERY REGIONAL ARPT,109,7,102,6.422018348623854,3.145324596985614,12.665865602373488
KFNL,FORT COLLINS-LOVELAND MUNI ARPT,109,8,101,7.339449541284404,3.765663179125689,13.81792301603638
KLOU,BOWMAN FIELD,108,9,99,8.333333333333332,4.4459900413239355,15.083058184023338
MNMG,AUGUSTO C. SANDINO INTL ARPT,108,6,102,5.555555555555555,2.570737919718203,11.593580187318892
KRDG,READING REGNL ARPT/CARL A SPAATZ FIELD,107,21,86,19.626168224299064,13.21031003473682,28.14744734155511
KTYR,TYLER POUNDS REGIONAL ARPT,107,6,101,5.607476635514018,2.5950008789329404,11.697106055647577
KBAF,WESTFIELD-BARNES MUNICIPAL ARPT,107,1,106,0.9345794392523363,0.16516291511190045,5.105060538898146
KTMB,KENDALL-TAMIAMI EXECUTIVE ARPT,106,13,93,12.264150943396226,7.309052037980972,19.85879693727066
KFRG,REPUBLIC AIRPORT,105,26,79,24.761904761904763,17.494869705401502,33.81051353042008
ZGGG,BAIYUN AIRPORT,104,2,102,1.9230769230769231,0.528960072405658,6.742445396355932
KDIK,DICKINSON-THEODORE ROOSEVELT RGNL,104,1,103,0.9615384615384616,0.16993291044208914,5.246900667694733
PMDY,HENDERSON FIELD,103,11,92,10.679611650485436,6.068671335514591,18.11816225739304
KFOE,TOPEKA REGIONAL AIRPORT,103,8,95,7.766990291262135,3.9879879368479614,14.583055551830604
KLAF,PURDUE UNIV ARPT,102,13,89,12.745098039215685,7.601761416527755,20.592823699343512
KLYH,LYNCHBURG REGNL ARPT/PRESTON GLENN FIELD,102,7,95,6.862745098039216,3.3637792813023633,13.493108747601207
KMTJ,MONTROSE REGIONAL ARPT,101,1,100,0.9900990099009901,0.1749866201761846,5.396847460951917
KDRO,DURANGO-LA PLATA COUNTY ARPT,101,4,97,3.9603960396039604,1.5506895291526046,9.744063698573793
KCRG,CRAIG MUNICIPAL ARPT,98,14,84,14.285714285714285,8.704391046440051,22.56141781752124
KIDA,IDAHO FALLS REGIONAL ARPT,98,7,91,7.142857142857142,3.502800789949942,14.016169846803606
KRNT,RENTON MUNICIPAL ARPT,98,13,85,13.26530612244898,7.918911601863514,21.383063229639532
KDWH,DAVID WAYNE HOOKS MEMORIAL ARPT,97,29,68,29.896907216494846,21.694502760133393,39.6309819604581
KSGR,SUGAR LAND REGIONAL ARPT,96,18,78,18.75,12.202372252361302,27.70243696543969
KGGG,EAST TEXAS REGIONAL ARPT,96,12,84,12.5,7.297128992395069,20.588642068966127
KDLH,DULUTH INTL ARPT,96,8,88,8.333333333333332,4.283011146065737,15.590067811002259
KBCT,BOCA RATON ARPT,96,6,90,6.25,2.8956279687604516,12.971104936160943
KMFD,MANSFIELD LAHM MUNICIPAL,94,6,88,6.382978723404255,2.9579332197396004,13.23313479223077
KDVT,PHOENIX DEER VALLEY ARPT,94,6,88,6.382978723404255,2.9579332197396004,13.23313479223077
KCKB,NORTH CENTRAL WEST VIRGINIA ARPT,94,17,77,18.085106382978726,11.60924487313244,27.06714635513856
KSLE,MCNARY FLD ARPT,93,15,78,16.129032258064516,10.024990095644243,24.920322662509275
KDEN*,DENVER STAPLETON ARPT,91,17,74,18.681318681318682,12.003656211187943,27.896134597908485
KRDM,ROBERTS FIELD ARPT,91,3,88,3.296703296703297,1.1274202463345788,9.249460784774133
KFPR,TREASURE COAST INTERNATIONAL AIRPORT,91,29,62,31.868131868131865,23.195859191577632,42.00928285579399
KVPS,EGLIN AIR FORCE BASE/DESTIN-FORT WALTON BEACH AIRPORT,91,6,85,6.593406593406594,3.056586995063987,13.646631845613525
KGTR,GOLDEN TRIANGLE REGIONAL,91,0,91,0.0,0.0,4.050543221539915
KEWN,COASTAL CAROLINA REGIONAL ARPT,90,5,85,5.555555555555555,2.3960618284343185,12.353899809048416
KCCR,BUCHANAN FIELD ARPT,90,6,84,6.666666666666667,3.0909506550389256,13.79026194150674
KMTN,MARTIN STATE ARPT,90,11,79,12.222222222222221,6.963544351908197,20.573923039952124
KPIR,PIERRE REGIONAL ARPT,90,3,87,3.3333333333333335,1.1400183632439498,9.347441356112924
KMRY,MONTEREY PENINSULA,90,5,85,5.555555555555555,2.3960618284343185,12.353899809048416
KISN,SLOULIN FLD INTL ARPT,88,3,85,3.4090909090909087,1.1660785880160494,9.549762599419708
KUGN,WAUKEGAN REGIONAL ARPT,88,15,73,17.045454545454543,10.610728809302103,26.237061298884168
KEGE,EAGLE COUNTY REGIONAL,87,5,82,5.747126436781609,2.4795272156794534,12.75754478657502
ZSPD,PU DONG INTL ARPT,86,5,81,5.813953488372093,2.508656569078512,12.898014727959827
KISM,KISSIMMEE GATEWAY ARPT,86,28,58,32.55813953488372,23.585553745183333,43.022342819437064
KITH,ITHACA TOMPKINS REGIONAL ARPT,86,6,80,6.976744186046512,3.236497351786072,14.396314174277574
KMCN,MIDDLE GEORGIA REGIONAL,84,5,79,5.952380952380952,2.5690182263433017,13.188436100535988
KSAC,SACRAMENTO EXECUTIVE ARPT,84,24,60,28.57142857142857,20.01489861065545,39.002241332150675
KBTL,W K KELLOGG ARPT,83,1,82,1.2048192771084338,0.21299225877048286,6.513737787658879
TJBQ,RAFAEL HERNANDEZ ARPT,82,2,80,2.4390243902439024,0.6714229565123541,8.463541909007393
KSTJ,ROSECRANS MEMORIAL ARPT,82,0,82,0.0,0.0,4.47521947400794
KBRO,BROWNSVILLE/SOUTH PADRE ISLAND INTL ARPT,82,6,76,7.317073170731707,3.396431451476119,15.058024197067244
MMMX,BENITO JUAREZ INTL,82,2,80,2.4390243902439024,0.6714229565123541,8.463541909007393
KTWF,JOSLIN FIELD - MAGIC VALLEY REGIONAL,81,2,79,2.4691358024691357,0.6797444910187036,8.562891197134277
KIXD,NEW CENTURY AIRCENTER ARPT,81,8,73,9.876543209876543,5.089950757441662,18.29668975853163
KHWD,HAYWARD EXECUTIVE ARPT,81,15,66,18.51851851851852,11.556188621286035,28.331790860477625
KJQF,CONCORD REGIONAL ARPT,81,11,70,13.580246913580247,7.755383801327821,22.70325912855563
KGKY,ARLINGTON MUNICIPAL ARPT (TX),81,6,75,7.4074074074074066,3.438916189352608,15.233056050680583
KFCM,FLYING CLOUD ARPT,80,16,64,20.0,12.70273637929335,30.04644779658116
KOAJ,ALBERT J ELLIS,80,4,76,5.0,1.9613237127295569,12.1624525510822
KIAG,NIAGARA FALLS INTL,80,8,72,10.0,5.154699917768554,18.510878983397458
PHNY,LANAI ARPT,79,1,78,1.2658227848101267,0.22379362307692122,6.827736043177712
KBFL,MEADOWS FIELD ARPT,79,8,71,10.126582278481013,5.221118365843358,18.73013317927407
KYKM,YAKIMA AIR TERMINAL/MCALLISTER FIELD,78,7,71,8.974358974358974,4.415244718641106,17.384915591030257
EGLL,HEATHROW - LONDON,78,7,71,8.974358974358974,4.415244718641106,17.384915591030257
KPNE,NORTHEAST PHILADELPHIA ARPT,78,12,66,15.384615384615385,9.025416205339184,24.99346905594603
KMVY,MARTHA'S VINEYARD,78,8,70,10.256410256410255,5.289271527803498,18.954633772190636
KPFN,PANAMA CITY - BAY COUNTY INTL,77,4,73,5.194805194805195,2.038438860493938,12.609465188906373
KCPR,CASPER/NATRONA COUNTY INTL ARPT,75,5,70,6.666666666666667,2.8809638090317202,14.675250169375618
KMWA,WILLIAMSON COUNTY REGIONAL,73,12,61,16.43835616438356,9.661201862809403,26.571255556088687
MKJS,SANGSTER INTL,72,6,66,8.333333333333332,3.8751897130490347,17.012555271233996
SAEZ,MINISTRO PISTARINI,72,6,66,8.333333333333332,3.8751897130490347,17.012555271233996
KFTY,FULTON COUNTY ARPT - BROWN FIELD,72,18,54,25.0,16.438921125325756,36.09372586524407
KOTH,SOUTHWEST OREGON REGIONAL ARPT,71,5,66,7.042253521126761,3.045315340626454,15.44921176729214
SKBO,SANTA FE DE BOGOTA,71,6,65,8.450704225352112,3.9305972354112027,17.236240459133008
KSBD,SAN BERNARDINO INTL ARPT,70,1,69,1.4285714285714286,0.25261814032348645,7.658369703926908
MDSD,LAS AMERICAS INTERNATIONAL AIRPORT,69,4,65,5.797101449275362,2.2772020303367495,13.979442524423167
KFWS,FORT WORTH SPINKS ARPT,69,8,61,11.594202898550725,5.993426545958408,21.24595314916087
PADQ,KODIAK AIRPORT,69,12,57,17.391304347826086,10.238268593034995,27.983846242443633
KHFD,HARTFORD-BRAINARD ARPT,69,18,51,26.08695652173913,17.185419574593983,37.51079797142367
KFAY,FAYETTEVILLE REGNL ARPT/GRANNIS FIELD,68,4,64,5.88235294117647,2.3110391480533066,14.171889962656925
KCGX,MERRILL C MEIGS ARPT,68,6,62,8.823529411764707,4.106755602017401,17.94397823464548
KXWA,WILLISTON BASIN INTL AIRPORT,68,0,68,0.0,0.0,5.347319658804926
KBHB,HANCOCK COUNTY-BAR HARBOR,67,6,61,8.955223880597014,4.169038288133413,18.192963699399336
KOJC,JOHNSON COUNTY EXECUTIVE ARPT,67,10,57,14.925373134328357,8.314184208625061,25.34061748981201
KFLG,FLAGSTAFF PULLIAM,67,6,61,8.955223880597014,4.169038288133413,18.192963699399336
KHXD,HILTON HEAD ISLAND,67,3,64,4.477611940298507,1.5343696938151803,12.35803251053932
KHWO,NORTH PERRY ARPT,67,5,62,7.462686567164178,3.2295572977927915,16.309244762013876
KABY,SOUTHWEST GEORGIA REGIONAL ARPT,67,5,62,7.462686567164178,3.2295572977927915,16.309244762013876
KMYF,MONTGOMERY-GIBBS EXECUTIVE AIRPORT,66,5,61,7.575757575757576,3.279155406460817,16.539405451251493
WMKP,PENANG INTL,66,0,66,0.0,0.0,5.500446725160935
KOXR,OXNARD ARPT,65,7,58,10.76923076923077,5.315354431925605,20.601533031468616
KPOC,BRACKETT FIELD ARPT,65,5,60,7.6923076923076925,3.330301045885137,16.776146218559614
KMTH,THE FLORIDA KEYS MARATHON,65,2,63,3.076923076923077,0.8478819400945352,10.542905025926007
KCGF,CUYAHOGA COUNTY ARPT,65,11,54,16.923076923076923,9.721118666132769,27.8166491951604
KEAT,PANGBORN MEMORIAL,64,5,59,7.8125,3.383067809543547,17.019752878647772
KJLN,JOPLIN REGIONAL,64,9,55,14.0625,7.578487006414436,24.616508394637428
KSJT,SAN ANGELO REGNL ARPT/MATHIS FIELD,64,5,59,7.8125,3.383067809543547,17.019752878647772
KFIN,FLAGLER COUNTY ARPT,64,19,45,29.6875,19.904999589075246,41.77043259412798
KPUW,PULLMAN/MOSCOW REGIONAL ARPT,63,3,60,4.761904761904762,1.6325872842212417,13.091177556835826
KHUF,TERRE HAUTE INTL ARPT-HULMAN FIELD,63,6,57,9.523809523809524,4.43828799438878,19.261922652872805
KEWB,NEW BEDFORD REGIONAL ARPT,63,14,49,22.22222222222222,13.72488386182315,33.91251560198382
MMMY,GENERAL ESCOBEDO INTL,63,3,60,4.761904761904762,1.6325872842212417,13.091177556835826
LEMD,MADRID-BARAJAS,63,4,59,6.349206349206349,2.496521390048502,15.219392053076735
KSAF,SANTA FE MUNICIPAL,62,6,56,9.67741935483871,4.51112577973332,19.54904286744415
KALO,WATERLOO REGIONAL ARPT,62,4,58,6.451612903225806,2.5372494807644004,15.447732658187267
VIDP,INDIRA GANDHI INTL,62,3,59,4.838709677419355,1.6591385000846108,13.288250384754152
KUIN,QUINCY REGIONAL ARPT - BALDWIN FLD,62,4,58,6.451612903225806,2.5372494807644004,15.447732658187267
KLWB,GREENBRIER VALLEY ARPT,61,5,56,8.19672131147541,3.5519042911066308,17.7948854241379
KLBF,NORTH PLATTE REGNL ARPT LEE BIRD FIELD,60,5,55,8.333333333333332,3.611992405048589,18.06916846811248
KCWA,CENTRAL WISCONSIN ARPT,60,3,57,5.0,1.714919117914121,13.700734625099836
EDDF,FRANKFURT MAIN,59,8,51,13.559322033898304,7.034090749685569,24.539898454917758
KFFZ,FALCON FIELD ARPT,59,7,52,11.864406779661017,5.867508277914,22.523875773415053
